date,BHAGERIA,BPCL,GOLDBEES,HERANBA,IDEA,INFY,IRCTC,KPITTECH,LICI,NIFTYBEES,PNB,SBIN,TATACHEM,TATAMOTORS,TATAPOWER,VOLTAS,YESBANK
2024-01-30,,,,,,,,,,,,,,858.85,383.25,,
2024-01-31,,,,,,,,,,,,,,884.2,389.75,,
2024-02-01,,,,,,,,,,,,,,878.5,388.85,,
2024-02-02,,,,,,,,,,,,,,878.75,389.8,,
2024-02-05,,,,,,,,,,,,,,926.8,394.0,,
2024-02-06,,,,,,,,,,,,,,939.55,392.95,,
2024-02-07,,,,,,,,,,,,,,933.8,395.15,,
2024-02-08,,,,,,,,,,,,,,924.3,407.4,,
2024-02-09,,,,,,,,,,,,,,915.0,392.1,,
2024-02-12,,,,,,,,,,,,,,911.6,361.7,,
2024-02-13,,,,,,,,,,,,,,906.9,365.05,,
2024-02-14,,,,,,,,,,,,,,918.3,373.7,,
2024-02-15,,,,,,,,,,,,,,920.55,378.85,,
2024-02-16,,,,,,,,,,,,,,938.6,376.3,,
2024-02-19,,,,,,,,,,,,,,932.6,380.5,,
2024-02-20,,,,,,,,,,,,,,926.35,378.95,,
2024-02-21,,,,,,,,,,,,,,921.05,375.45,,
2024-02-22,,,,,,,,,,,,,,932.3,377.9,,
2024-02-23,,,,,,,,,,,,,,937.4,378.4,,
2024-02-26,,,,,,,,,,,,,,936.95,378.4,,
2024-02-27,,,,,,,,,,,,,,962.7,375.55,,
2024-02-28,,,,,,,,,,,,,,958.05,365.75,,
2024-02-29,,,,,,,,,,,,,,950.2,371.75,,
2024-03-01,,,,,,,,,,,,,,977.4,377.4,,
2024-03-04,,,,,,,,,,,,,,987.2,391.75,,
2024-03-05,,,,,,,,,,,,,,1021.9,396.15,,
2024-03-06,,,,,,,,,,,,,,1017.65,394.95,,
2024-03-07,,,,,,,,,,,,,,1039.3,425.25,,
2024-03-11,,,,,,,,,,,,,,1028.0,413.15,,
2024-03-12,,,,,,,,,,,,,,1016.5,396.1,,
2024-03-13,,,,,,,,,,,,,,973.2,371.95,,
2024-03-14,,,,,,,,,,,,,,967.75,384.45,,
2024-03-15,,,,,,,,,,,,,,945.85,380.75,,
2024-03-18,,,,,,,,,,,,,,972.45,392.75,,
2024-03-19,,,,,,,,,,,,,,957.75,383.25,,
2024-03-20,,,,,,,,,,,,,,940.45,379.9,,
2024-03-21,,,,,,,,,,,,,,964.9,392.15,,
2024-03-22,,,,,,,,,,,,,,979.8,390.7,,
2024-03-26,,,,,,,,,,,,,,986.2,390.1,,
2024-03-27,,,,,,,,,,,,,,978.65,388.4,,
2024-03-28,,,,,,,,,,,,,,992.8,394.2,,
2024-04-01,,,,,,,,,,,,,,992.25,406.95,,
2024-04-02,,,,,,,,,,,,,,1004.65,408.8,,
2024-04-03,,,,,,,,,,,,,,1009.15,412.25,,
2024-04-04,,,,,,,,,,,,,,1011.6,414.1,,
2024-04-05,,,,,,,,,,,,,,1007.1,414.6,,
2024-04-08,,,,,,,,,,,,,,1013.2,416.35,,
2024-04-09,,,,,,,,,,,,,,1008.5,429.9,,
2024-04-10,,,,,,,,,,,,,,1013.5,431.95,,
2024-04-12,,,,,,,,,,,,,,1018.5,436.95,,
2024-04-15,,,,,,,,,,,,,,998.8,431.6,,
2024-04-16,,,,,,,,,,,,,,992.8,430.4,,
2024-04-18,,,,,,,,,,,,,,971.35,429.75,,
2024-04-19,,,,,,,,,,,,,,963.2,428.1,,
2024-04-22,,,,,,,,,,,,,,973.55,427.95,,
2024-04-23,,,,,,,,,,,,,,986.75,429.65,,
2024-04-24,,,,,,,,,,,,,,991.65,428.3,,
2024-04-25,,,,,,,,,,,,,,1001.25,431.45,,
2024-04-26,,,,,,,,,,,,,,999.5,436.9,,
2024-04-29,,,,,,,,,,,,,,1000.6,448.0,,
2024-04-30,,,,,,,,,,,,,,1007.9,449.25,,
2024-05-02,,,,,,,,,,,,,,1027.8,457.85,,
2024-05-03,,,,,,,,,,,,,,1013.4,454.75,,
2024-05-06,,,,,,,,,,,,,,1016.2,446.3,,
2024-05-07,,,,,,,,,,,,,,988.55,436.4,,
2024-05-08,,,,,,,,,,,,,,1012.1,435.05,,
2024-05-09,,,,,,,,,,,,,,1030.3,413.5,,
2024-05-10,,,,,,,,,,,,,,1046.65,414.85,,
2024-05-13,,,,,,,,,,,,,,959.75,411.75,,
2024-05-14,,,,,,,,,,,,,,964.65,430.35,,
2024-05-15,,,,,,,,,,,,,,947.3,431.3,,
2024-05-16,,,,,,,,,,,,,,936.4,433.95,,
2024-05-17,,,,,,,,,,,,,,945.7,436.3,,
2024-05-21,,,,,,,,,,,,,,951.3,441.7,,
2024-05-22,,,,,,,,,,,,,,947.5,447.7,,
2024-05-23,,,,,,,,,,,,,,962.35,449.15,,
2024-05-24,,,,,,,,,,,,,,960.55,447.2,,
2024-05-27,,,,,,,,,,,,,,958.5,446.05,,
2024-05-28,,,,,,,,,,,,,,947.55,436.9,,
2024-05-29,,,,,,,,,,,,,,943.6,432.85,,
2024-05-30,,,,,,,,,,,,,,923.95,425.35,,
2024-05-31,,,,,,,,,,,,,,923.0,436.75,,
2024-06-03,,,,,,,1054.25,1444.2,,,,,,950.45,456.55,,
2024-06-04,,,,,,,912.05,1381.75,,,,,,903.9,399.6,,
2024-06-05,,,,,,,918.9,1442.7,,,,,,929.95,422.8,,
2024-06-06,,,,,,,973.3,1476.3,,,,,,938.25,431.55,,
2024-06-07,,,,,,,977.75,1524.7,,,,,,970.5,443.55,,
2024-06-10,,,,,,,977.9,1482.05,,,,,,975.15,448.0,,
2024-06-11,,,,,,,1020.05,1478.5,,,,,,987.1,448.4,,
2024-06-12,,,,,,,1026.95,1481.75,,,,,,988.7,449.65,,
2024-06-13,,,,,,,1017.55,1487.4,,,,,,985.85,451.9,,
