date,segment,stock_name,quantity,avg_price,investment,current_price,current_value
2021-08-11,EQ,TATAPOWER,105,90.0,9450.0,129.6,13608.0
2021-08-12,EQ,TATAPOWER,105,90.0,9450.0,133.65,14033.25
2021-08-13,EQ,TATAPOWER,105,90.0,9450.0,132.55,13917.750000000002
2021-08-14,EQ,TATAPOWER,105,90.0,9450.0,,
2021-08-15,EQ,TATAPOWER,105,90.0,9450.0,,
2021-08-16,EQ,TATAPOWER,105,90.0,9450.0,132.1,13870.5
2021-08-17,EQ,TATAPOWER,105,90.0,9450.0,131.1,13765.5
2021-08-18,EQ,TATAPOWER,105,90.0,9450.0,130.45,13697.249999999998
2021-08-19,EQ,TATAPOWER,105,90.0,9450.0,,
2021-08-20,EQ,TATAPOWER,105,90.0,9450.0,126.2,13251.0
2021-08-21,EQ,TATAPOWER,105,90.0,9450.0,,
2021-08-22,EQ,TATAPOWER,105,90.0,9450.0,,
2021-08-23,EQ,TATAPOWER,105,90.0,9450.0,124.95,13119.75
2021-08-24,EQ,TATAPOWER,105,90.0,9450.0,125.9,13219.5
2021-08-25,EQ,TATAPOWER,105,90.0,9450.0,126.05,13235.25
2021-08-26,EQ,TATAPOWER,105,90.0,9450.0,125.65,13193.25
2021-08-27,EQ,TATAPOWER,105,90.0,9450.0,127.25,13361.25
2021-08-28,EQ,TATAPOWER,105,90.0,9450.0,,
2021-08-29,EQ,TATAPOWER,105,90.0,9450.0,,
2021-08-30,EQ,TATAPOWER,105,90.0,9450.0,129.15,13560.75
2021-08-31,EQ,TATAPOWER,105,90.0,9450.0,129.05,13550.250000000002
2021-09-01,EQ,TATAPOWER,105,90.0,9450.0,133.4,14007.0
2021-09-02,EQ,TATAPOWER,105,90.0,9450.0,133.6,14028.0
2021-09-03,EQ,TATAPOWER,105,90.0,9450.0,133.85,14054.25
2021-09-04,EQ,TATAPOWER,105,90.0,9450.0,,
2021-09-05,EQ,TATAPOWER,105,90.0,9450.0,,
2021-09-06,EQ,TATAPOWER,105,90.0,9450.0,132.2,13880.999999999998
2021-09-07,EQ,TATAPOWER,105,90.0,9450.0,130.05,13655.250000000002
2021-09-08,EQ,TATAPOWER,105,90.0,9450.0,133.25,13991.25
2021-09-09,EQ,TATAPOWER,105,90.0,9450.0,132.75,13938.75
2021-09-10,EQ,TATAPOWER,105,90.0,9450.0,,
2021-09-11,EQ,TATAPOWER,105,90.0,9450.0,,
2021-09-12,EQ,TATAPOWER,105,90.0,9450.0,,
2021-09-13,EQ,TATAPOWER,105,90.0,9450.0,131.05,13760.250000000002
2021-09-14,EQ,TATAPOWER,105,90.0,9450.0,133.0,13965.0
2021-09-15,EQ,TATAPOWER,105,90.0,9450.0,140.05,14705.250000000002
2021-09-16,EQ,TATAPOWER,105,90.0,9450.0,140.25,14726.25
2021-09-17,EQ,TATAPOWER,105,90.0,9450.0,137.9,14479.5
2021-09-18,EQ,TATAPOWER,105,90.0,9450.0,,
2021-09-19,EQ,TATAPOWER,105,90.0,9450.0,,
2021-09-20,EQ,TATAPOWER,105,90.0,9450.0,134.3,14101.500000000002
2021-09-21,EQ,TATAPOWER,105,90.0,9450.0,135.85,14264.25
2021-09-22,EQ,TATAPOWER,105,90.0,9450.0,137.85,14474.25
2021-09-23,EQ,TATAPOWER,105,90.0,9450.0,143.65,15083.25
2021-09-24,EQ,TATAPOWER,105,90.0,9450.0,139.1,14605.5
2021-09-25,EQ,TATAPOWER,105,90.0,9450.0,,
2021-09-26,EQ,TATAPOWER,105,90.0,9450.0,,
2021-09-27,EQ,TATAPOWER,105,90.0,9450.0,138.75,14568.75
2021-09-28,EQ,TATAPOWER,105,90.0,9450.0,140.05,14705.250000000002
2021-09-29,EQ,TATAPOWER,105,90.0,9450.0,151.6,15918.0
2021-09-30,EQ,TATAPOWER,105,90.0,9450.0,158.75,16668.75
2021-10-01,EQ,TATAPOWER,105,90.0,9450.0,163.75,17193.75
2021-10-02,EQ,TATAPOWER,105,90.0,9450.0,,
2021-10-03,EQ,TATAPOWER,105,90.0,9450.0,,
2021-10-04,EQ,TATAPOWER,105,90.0,9450.0,168.6,17703.0
2021-10-05,EQ,TATAPOWER,105,90.0,9450.0,179.4,18837.0
2021-10-06,EQ,TATAPOWER,105,90.0,9450.0,175.95,18474.75
2021-10-07,EQ,TATAPOWER,105,90.0,9450.0,177.75,18663.75
2021-10-08,EQ,TATAPOWER,105,90.0,9450.0,176.85,18569.25
2021-10-09,EQ,TATAPOWER,105,90.0,9450.0,,
2021-10-10,EQ,TATAPOWER,105,90.0,9450.0,,
2021-10-11,EQ,TATAPOWER,105,90.0,9450.0,191.5,20107.5
2021-10-12,EQ,TATAPOWER,105,90.0,9450.0,195.8,20559.0
2021-10-13,EQ,TATAPOWER,105,90.0,9450.0,224.2,23541.0
2021-10-14,EQ,TATAPOWER,105,90.0,9450.0,222.6,23373.0
2021-10-15,EQ,TATAPOWER,105,90.0,9450.0,,
2021-10-16,EQ,TATAPOWER,105,90.0,9450.0,,
2021-10-17,EQ,TATAPOWER,105,90.0,9450.0,,
2021-10-18,EQ,TATAPOWER,105,90.0,9450.0,257.3,27016.5
2021-10-19,EQ,TATAPOWER,105,90.0,9450.0,229.75,24123.75
2021-10-20,EQ,TATAPOWER,105,90.0,9450.0,230.35,24186.75
2021-10-21,EQ,TATAPOWER,105,90.0,9450.0,226.15,23745.75
2021-10-22,EQ,TATAPOWER,105,90.0,9450.0,222.0,23310.0
2021-10-23,EQ,TATAPOWER,105,90.0,9450.0,,
2021-10-24,EQ,TATAPOWER,105,90.0,9450.0,,
2021-10-25,EQ,TATAPOWER,105,90.0,9450.0,213.6,22428.0
2021-10-26,EQ,TATAPOWER,105,90.0,9450.0,225.3,23656.5
2021-10-27,EQ,TATAPOWER,105,90.0,9450.0,224.25,23546.25
2021-10-28,EQ,TATAPOWER,105,90.0,9450.0,218.0,22890.0
2021-10-29,EQ,TATAPOWER,105,90.0,9450.0,214.3,22501.5
2021-10-30,EQ,TATAPOWER,105,90.0,9450.0,,
2021-10-31,EQ,TATAPOWER,105,90.0,9450.0,,
2021-11-01,EQ,TATAPOWER,105,90.0,9450.0,222.95,23409.75
2021-11-02,EQ,TATAPOWER,105,90.0,9450.0,228.5,23992.5
2021-11-03,EQ,TATAPOWER,105,90.0,9450.0,228.8,24024.0
2021-11-04,EQ,TATAPOWER,105,90.0,9450.0,231.35,24291.75
2021-11-05,EQ,TATAPOWER,105,90.0,9450.0,,
2021-11-06,EQ,TATAPOWER,105,90.0,9450.0,,
2021-11-07,EQ,TATAPOWER,105,90.0,9450.0,,
2021-11-08,EQ,TATAPOWER,105,90.0,9450.0,234.55,24627.75
2021-11-09,EQ,TATAPOWER,105,90.0,9450.0,241.9,25399.5
2021-11-10,EQ,TATAPOWER,105,90.0,9450.0,237.0,24885.0
2021-11-11,EQ,TATAPOWER,105,90.0,9450.0,239.75,25173.75
2021-11-12,EQ,TATAPOWER,105,90.0,9450.0,239.85,25184.25
2021-11-13,EQ,TATAPOWER,105,90.0,9450.0,,
2021-11-14,EQ,TATAPOWER,105,90.0,9450.0,,
2021-11-15,EQ,TATAPOWER,105,90.0,9450.0,241.65,25373.25
2021-11-16,EQ,TATAPOWER,105,90.0,9450.0,244.5,25672.5
2021-11-17,EQ,TATAPOWER,105,90.0,9450.0,249.9,26239.5
2021-11-18,EQ,TATAPOWER,105,90.0,9450.0,237.1,24895.5
2021-11-19,EQ,TATAPOWER,105,90.0,9450.0,,
2021-11-20,EQ,TATAPOWER,105,90.0,9450.0,,
2021-11-21,EQ,TATAPOWER,105,90.0,9450.0,,
2021-11-22,EQ,TATAPOWER,105,90.0,9450.0,227.65,23903.25
2021-11-23,EQ,TATAPOWER,105,90.0,9450.0,236.95,24879.75
2021-11-24,EQ,TATAPOWER,105,90.0,9450.0,238.55,25047.75
2021-11-25,EQ,TATAPOWER,105,90.0,9450.0,242.8,25494.0
2021-11-26,EQ,TATAPOWER,105,90.0,9450.0,227.35,23871.75
2021-11-27,EQ,TATAPOWER,105,90.0,9450.0,,
2021-11-28,EQ,TATAPOWER,105,90.0,9450.0,,
2021-11-29,EQ,TATAPOWER,105,90.0,9450.0,218.65,22958.25
2021-11-30,EQ,TATAPOWER,105,90.0,9450.0,216.8,22764.0
2021-12-01,EQ,TATAPOWER,105,90.0,9450.0,225.2,23646.0
2021-12-02,EQ,TATAPOWER,105,90.0,9450.0,226.4,23772.0
2021-12-03,EQ,TATAPOWER,105,90.0,9450.0,225.6,23688.0
2021-12-04,EQ,TATAPOWER,105,90.0,9450.0,,
2021-12-05,EQ,TATAPOWER,105,90.0,9450.0,,
2021-12-06,EQ,TATAPOWER,105,90.0,9450.0,220.85,23189.25
2021-12-07,EQ,TATAPOWER,105,90.0,9450.0,226.45,23777.25
2021-12-08,EQ,TATAPOWER,105,90.0,9450.0,229.4,24087.0
2021-12-09,EQ,TATAPOWER,105,90.0,9450.0,227.7,23908.5
2021-12-10,EQ,TATAPOWER,105,90.0,9450.0,228.0,23940.0
2021-12-11,EQ,TATAPOWER,105,90.0,9450.0,,
2021-12-12,EQ,TATAPOWER,105,90.0,9450.0,,
2021-12-13,EQ,TATAPOWER,105,90.0,9450.0,230.25,24176.25
2021-12-14,EQ,TATAPOWER,105,90.0,9450.0,229.05,24050.25
2021-12-15,EQ,TATAPOWER,105,90.0,9450.0,227.85,23924.25
2021-12-16,EQ,TATAPOWER,105,90.0,9450.0,221.9,23299.5
2021-12-17,EQ,TATAPOWER,105,90.0,9450.0,215.8,22659.0
2021-12-18,EQ,TATAPOWER,105,90.0,9450.0,,
2021-12-19,EQ,TATAPOWER,105,90.0,9450.0,,
2021-12-20,EQ,TATAPOWER,105,90.0,9450.0,209.1,21955.5
2021-12-21,EQ,TATAPOWER,105,90.0,9450.0,211.9,22249.5
2021-12-22,EQ,TATAPOWER,105,90.0,9450.0,218.0,22890.0
2021-12-23,EQ,TATAPOWER,105,90.0,9450.0,218.05,22895.25
2021-12-24,EQ,TATAPOWER,105,90.0,9450.0,216.8,22764.0
2021-12-25,EQ,TATAPOWER,105,90.0,9450.0,,
2021-12-26,EQ,TATAPOWER,105,90.0,9450.0,,
2021-12-27,EQ,TATAPOWER,105,90.0,9450.0,217.35,22821.75
2021-12-28,EQ,TATAPOWER,105,90.0,9450.0,221.6,23268.0
2021-12-29,EQ,TATAPOWER,105,90.0,9450.0,219.45,23042.25
2021-12-30,EQ,TATAPOWER,105,90.0,9450.0,218.35,22926.75
2021-12-31,EQ,TATAPOWER,105,90.0,9450.0,220.95,23199.75
2022-01-01,EQ,TATAPOWER,105,90.0,9450.0,,
2022-01-02,EQ,TATAPOWER,105,90.0,9450.0,,
2022-01-03,EQ,TATAPOWER,105,90.0,9450.0,223.4,23457.0
2022-01-04,EQ,TATAPOWER,105,90.0,9450.0,226.3,23761.5
2022-01-05,EQ,TATAPOWER,105,90.0,9450.0,223.5,23467.5
2022-01-06,EQ,TATAPOWER,105,90.0,9450.0,228.45,23987.25
2022-01-07,EQ,TATAPOWER,105,90.0,9450.0,229.8,24129.0
2022-01-08,EQ,TATAPOWER,105,90.0,9450.0,,
2022-01-09,EQ,TATAPOWER,105,90.0,9450.0,,
2022-01-10,EQ,TATAPOWER,105,90.0,9450.0,231.75,24333.75
2022-01-11,EQ,TATAPOWER,105,90.0,9450.0,233.1,24475.5
2022-01-12,EQ,TATAPOWER,105,90.0,9450.0,237.75,24963.75
2022-01-13,EQ,TATAPOWER,105,90.0,9450.0,245.3,25756.5
2022-01-14,EQ,TATAPOWER,105,90.0,9450.0,244.4,25662.0
2022-01-15,EQ,TATAPOWER,105,90.0,9450.0,,
2022-01-16,EQ,TATAPOWER,105,90.0,9450.0,,
2022-01-17,EQ,TATAPOWER,105,90.0,9450.0,247.85,26024.25
2022-01-18,EQ,TATAPOWER,105,90.0,9450.0,239.1,25105.5
2022-01-19,EQ,TATAPOWER,105,90.0,9450.0,248.5,26092.5
2022-01-20,EQ,TATAPOWER,105,90.0,9450.0,248.65,26108.25
2022-01-21,EQ,TATAPOWER,105,90.0,9450.0,241.95,25404.75
2022-01-22,EQ,TATAPOWER,105,90.0,9450.0,,
2022-01-23,EQ,TATAPOWER,105,90.0,9450.0,,
2022-01-24,EQ,TATAPOWER,105,90.0,9450.0,229.55,24102.75
2022-01-25,EQ,TATAPOWER,105,90.0,9450.0,238.8,25074.0
2022-01-26,EQ,TATAPOWER,105,90.0,9450.0,,
2022-01-27,EQ,TATAPOWER,105,90.0,9450.0,241.05,25310.25
2022-01-28,EQ,TATAPOWER,105,90.0,9450.0,244.05,25625.25
2022-01-29,EQ,TATAPOWER,105,90.0,9450.0,,
2022-01-30,EQ,TATAPOWER,105,90.0,9450.0,,
2022-01-31,EQ,TATAPOWER,105,90.0,9450.0,246.05,25835.25
2022-02-01,EQ,TATAPOWER,105,90.0,9450.0,249.85,26234.25
2022-02-02,EQ,TATAPOWER,105,90.0,9450.0,250.6,26313.0
2022-02-03,EQ,TATAPOWER,105,90.0,9450.0,252.85,26549.25
2022-02-04,EQ,TATAPOWER,105,90.0,9450.0,254.35,26706.75
2022-02-05,EQ,TATAPOWER,105,90.0,9450.0,,
2022-02-06,EQ,TATAPOWER,105,90.0,9450.0,,
2022-02-07,EQ,TATAPOWER,105,90.0,9450.0,251.8,26439.0
2022-02-08,EQ,TATAPOWER,105,90.0,9450.0,234.85,24659.25
2022-02-09,EQ,TATAPOWER,105,90.0,9450.0,238.0,24990.0
2022-02-10,EQ,TATAPOWER,105,90.0,9450.0,241.3,25336.5
2022-02-11,EQ,TATAPOWER,105,90.0,9450.0,232.3,24391.5
2022-02-12,EQ,TATAPOWER,105,90.0,9450.0,,
2022-02-13,EQ,TATAPOWER,105,90.0,9450.0,,
2022-02-14,EQ,TATAPOWER,105,90.0,9450.0,220.5,23152.5
2022-02-15,EQ,TATAPOWER,105,90.0,9450.0,230.4,24192.0
2022-02-16,EQ,TATAPOWER,105,90.0,9450.0,231.35,24291.75
2022-02-17,EQ,TATAPOWER,105,90.0,9450.0,227.75,23913.75
2022-02-18,EQ,TATAPOWER,105,90.0,9450.0,225.75,23703.75
2022-02-19,EQ,TATAPOWER,105,90.0,9450.0,,
2022-02-20,EQ,TATAPOWER,105,90.0,9450.0,,
2022-02-21,EQ,TATAPOWER,105,90.0,9450.0,225.0,23625.0
2022-02-22,EQ,TATAPOWER,105,90.0,9450.0,222.65,23378.25
2022-02-23,EQ,TATAPOWER,105,90.0,9450.0,221.2,23226.0
2022-02-24,EQ,TATAPOWER,105,90.0,9450.0,204.3,21451.5
2022-02-25,EQ,TATAPOWER,105,90.0,9450.0,220.0,23100.0
2022-02-26,EQ,TATAPOWER,105,90.0,9450.0,,
2022-02-27,EQ,TATAPOWER,105,90.0,9450.0,,
2022-02-28,EQ,TATAPOWER,105,90.0,9450.0,223.05,23420.25
2022-03-01,EQ,TATAPOWER,105,90.0,9450.0,,
2022-03-02,EQ,TATAPOWER,105,90.0,9450.0,225.4,23667.0
2022-03-03,EQ,TATAPOWER,105,90.0,9450.0,226.6,23793.0
2022-03-04,EQ,TATAPOWER,105,90.0,9450.0,221.45,23252.25
2022-03-05,EQ,TATAPOWER,105,90.0,9450.0,,
2022-03-06,EQ,TATAPOWER,105,90.0,9450.0,,
2022-03-07,EQ,TATAPOWER,105,90.0,9450.0,216.2,22701.0
2022-03-08,EQ,TATAPOWER,105,90.0,9450.0,226.95,23829.75
2022-03-09,EQ,TATAPOWER,105,90.0,9450.0,229.25,24071.25
2022-03-10,EQ,TATAPOWER,105,90.0,9450.0,232.25,24386.25
2022-03-11,EQ,TATAPOWER,105,90.0,9450.0,233.15,24480.75
2022-03-12,EQ,TATAPOWER,105,90.0,9450.0,,
2022-03-13,EQ,TATAPOWER,105,90.0,9450.0,,
2022-03-14,EQ,TATAPOWER,105,90.0,9450.0,231.55,24312.75
2022-03-15,EQ,TATAPOWER,105,90.0,9450.0,227.4,23877.0
2022-03-16,EQ,TATAPOWER,105,90.0,9450.0,230.45,24197.25
2022-03-17,EQ,TATAPOWER,105,90.0,9450.0,231.75,24333.75
2022-03-18,EQ,TATAPOWER,105,90.0,9450.0,,
2022-03-19,EQ,TATAPOWER,105,90.0,9450.0,,
2022-03-20,EQ,TATAPOWER,105,90.0,9450.0,,
2022-03-21,EQ,TATAPOWER,105,90.0,9450.0,227.95,23934.75
2022-03-22,EQ,TATAPOWER,105,90.0,9450.0,231.4,24297.0
2022-03-23,EQ,TATAPOWER,105,90.0,9450.0,234.3,24601.5
2022-03-24,EQ,TATAPOWER,105,90.0,9450.0,239.5,25147.5
2022-03-25,EQ,TATAPOWER,105,90.0,9450.0,241.35,25341.75
2022-03-26,EQ,TATAPOWER,105,90.0,9450.0,,
2022-03-27,EQ,TATAPOWER,105,90.0,9450.0,,
2022-03-28,EQ,TATAPOWER,105,90.0,9450.0,239.6,25158.0
2022-03-29,EQ,TATAPOWER,105,90.0,9450.0,239.1,25105.5
2022-03-30,EQ,TATAPOWER,105,90.0,9450.0,241.7,25378.5
2022-03-31,EQ,TATAPOWER,105,90.0,9450.0,238.65,25058.25
2022-04-01,EQ,TATAPOWER,105,90.0,9450.0,245.45,25772.25
2022-04-02,EQ,TATAPOWER,105,90.0,9450.0,,
2022-04-03,EQ,TATAPOWER,105,90.0,9450.0,,
2022-04-04,EQ,TATAPOWER,105,90.0,9450.0,251.95,26454.75
2022-04-05,EQ,TATAPOWER,105,90.0,9450.0,273.6,28728.000000000004
2022-04-06,EQ,TATAPOWER,105,90.0,9450.0,289.8,30429.0
2022-04-07,EQ,TATAPOWER,105,90.0,9450.0,277.8,29169.0
2022-04-08,EQ,TATAPOWER,105,90.0,9450.0,278.1,29200.500000000004
2022-04-09,EQ,TATAPOWER,105,90.0,9450.0,,
2022-04-10,EQ,TATAPOWER,105,90.0,9450.0,,
2022-04-11,EQ,TATAPOWER,105,90.0,9450.0,282.9,29704.499999999996
2022-04-12,EQ,TATAPOWER,105,90.0,9450.0,275.15,28890.749999999996
2022-04-13,EQ,TATAPOWER,105,90.0,9450.0,273.1,28675.500000000004
2022-04-14,EQ,TATAPOWER,105,90.0,9450.0,,
2022-04-15,EQ,TATAPOWER,105,90.0,9450.0,,
2022-04-16,EQ,TATAPOWER,105,90.0,9450.0,,
2022-04-17,EQ,TATAPOWER,105,90.0,9450.0,,
2022-04-18,EQ,TATAPOWER,105,90.0,9450.0,257.9,27079.499999999996
2022-04-19,EQ,TATAPOWER,105,90.0,9450.0,246.45,25877.25
2022-04-20,EQ,TATAPOWER,105,90.0,9450.0,249.65,26213.25
2022-04-21,EQ,TATAPOWER,105,90.0,9450.0,258.85,27179.250000000004
2022-04-22,EQ,TATAPOWER,105,90.0,9450.0,253.1,26575.5
2022-04-23,EQ,TATAPOWER,105,90.0,9450.0,,
2022-04-24,EQ,TATAPOWER,105,90.0,9450.0,,
2022-04-25,EQ,TATAPOWER,105,90.0,9450.0,247.35,25971.75
2022-04-26,EQ,TATAPOWER,105,90.0,9450.0,248.85,26129.25
2022-04-27,EQ,TATAPOWER,105,90.0,9450.0,247.35,25971.75
2022-04-28,EQ,TATAPOWER,105,90.0,9450.0,248.25,26066.25
2022-04-29,EQ,TATAPOWER,105,90.0,9450.0,242.35,25446.75
2022-04-30,EQ,TATAPOWER,105,90.0,9450.0,,
2022-05-01,EQ,TATAPOWER,105,90.0,9450.0,,
2022-05-02,EQ,TATAPOWER,105,90.0,9450.0,248.5,26092.5
2022-05-03,EQ,TATAPOWER,105,90.0,9450.0,,
2022-05-04,EQ,TATAPOWER,105,90.0,9450.0,244.95,25719.75
2022-05-05,EQ,TATAPOWER,105,90.0,9450.0,247.5,25987.5
2022-05-06,EQ,TATAPOWER,105,90.0,9450.0,245.2,25746.0
2022-05-07,EQ,TATAPOWER,105,90.0,9450.0,,
2022-05-08,EQ,TATAPOWER,105,90.0,9450.0,,
2022-05-09,EQ,TATAPOWER,105,90.0,9450.0,230.0,24150.0
2022-05-10,EQ,TATAPOWER,105,90.0,9450.0,222.15,23325.75
2022-05-11,EQ,TATAPOWER,169,141.03,23834.0,226.5,38278.5
2022-05-12,EQ,TATAPOWER,169,141.03,23834.0,219.05,37019.450000000004
2022-05-13,EQ,TATAPOWER,169,141.03,23834.0,222.8,37653.200000000004
2022-05-14,EQ,TATAPOWER,169,141.03,23834.0,,
2022-05-15,EQ,TATAPOWER,169,141.03,23834.0,,
2022-05-16,EQ,TATAPOWER,169,141.03,23834.0,226.6,38295.4
2022-05-17,EQ,TATAPOWER,169,141.03,23834.0,241.15,40754.35
2022-05-18,EQ,TATAPOWER,169,141.03,23834.0,237.7,40171.299999999996
2022-05-19,EQ,TATAPOWER,169,141.03,23834.0,228.45,38608.049999999996
2022-05-20,EQ,TATAPOWER,169,141.03,23834.0,233.25,39419.25
2022-05-21,EQ,TATAPOWER,169,141.03,23834.0,,
2022-05-22,EQ,TATAPOWER,169,141.03,23834.0,,
2022-05-23,EQ,TATAPOWER,169,141.03,23834.0,229.8,38836.200000000004
2022-05-24,EQ,TATAPOWER,169,141.03,23834.0,227.0,38363.0
2022-05-25,EQ,TATAPOWER,169,141.03,23834.0,220.9,37332.1
2022-05-26,EQ,TATAPOWER,169,141.03,23834.0,221.45,37425.049999999996
2022-05-27,EQ,TATAPOWER,169,141.03,23834.0,224.65,37965.85
2022-05-28,EQ,TATAPOWER,169,141.03,23834.0,,
2022-05-29,EQ,TATAPOWER,169,141.03,23834.0,,
2022-05-30,EQ,TATAPOWER,169,141.03,23834.0,233.25,39419.25
2022-05-31,EQ,TATAPOWER,169,141.03,23834.0,235.15,39740.35
2022-06-01,EQ,TATAPOWER,169,141.03,23834.0,232.75,39334.75
2022-06-02,EQ,TATAPOWER,169,141.03,23834.0,234.2,39579.799999999996
2022-06-03,EQ,TATAPOWER,169,141.03,23834.0,231.05,39047.450000000004
2022-06-04,EQ,TATAPOWER,169,141.03,23834.0,,
2022-06-05,EQ,TATAPOWER,169,141.03,23834.0,,
2022-06-06,EQ,TATAPOWER,169,141.03,23834.0,232.25,39250.25
2022-06-07,EQ,TATAPOWER,169,141.03,23834.0,234.75,39672.75
2022-06-08,EQ,TATAPOWER,169,141.03,23834.0,233.0,39377.0
2022-06-09,EQ,TATAPOWER,169,141.03,23834.0,233.05,39385.450000000004
2022-06-10,EQ,TATAPOWER,169,141.03,23834.0,230.25,38912.25
2022-06-11,EQ,TATAPOWER,169,141.03,23834.0,,
2022-06-12,EQ,TATAPOWER,169,141.03,23834.0,,
2022-06-13,EQ,TATAPOWER,169,141.03,23834.0,219.5,37095.5
2022-06-14,EQ,TATAPOWER,169,141.03,23834.0,220.4,37247.6
2022-06-15,EQ,TATAPOWER,169,141.03,23834.0,218.95,37002.549999999996
2022-06-16,EQ,TATAPOWER,169,141.03,23834.0,209.8,35456.200000000004
2022-06-17,EQ,TATAPOWER,169,141.03,23834.0,210.3,35540.700000000004
2022-06-18,EQ,TATAPOWER,169,141.03,23834.0,,
2022-06-19,EQ,TATAPOWER,169,141.03,23834.0,,
2022-06-20,EQ,TATAPOWER,169,141.03,23834.0,194.9,32938.1
2022-06-21,EQ,TATAPOWER,169,141.03,23834.0,204.55,34568.950000000004
2022-06-22,EQ,TATAPOWER,169,141.03,23834.0,201.3,34019.700000000004
2022-06-23,EQ,TATAPOWER,169,141.03,23834.0,202.95,34298.549999999996
2022-06-24,EQ,TATAPOWER,169,141.03,23834.0,207.9,35135.1
2022-06-25,EQ,TATAPOWER,169,141.03,23834.0,,
2022-06-26,EQ,TATAPOWER,169,141.03,23834.0,,
2022-06-27,EQ,TATAPOWER,169,141.03,23834.0,208.15,35177.35
2022-06-28,EQ,TATAPOWER,169,141.03,23834.0,208.65,35261.85
2022-06-29,EQ,TATAPOWER,169,141.03,23834.0,207.3,35033.700000000004
2022-06-30,EQ,TATAPOWER,169,141.03,23834.0,202.2,34171.799999999996
2022-07-01,EQ,TATAPOWER,169,141.03,23834.0,207.0,34983.0
2022-07-02,EQ,TATAPOWER,169,141.03,23834.0,,
2022-07-03,EQ,TATAPOWER,169,141.03,23834.0,,
2022-07-04,EQ,TATAPOWER,169,141.03,23834.0,211.45,35735.049999999996
2022-07-05,EQ,TATAPOWER,169,141.03,23834.0,212.8,35963.200000000004
2022-07-06,EQ,TATAPOWER,169,141.03,23834.0,214.0,36166.0
2022-07-07,EQ,TATAPOWER,169,141.03,23834.0,214.55,36258.950000000004
2022-07-08,EQ,TATAPOWER,169,141.03,23834.0,220.05,37188.450000000004
2022-07-09,EQ,TATAPOWER,169,141.03,23834.0,,
2022-07-10,EQ,TATAPOWER,169,141.03,23834.0,,
2022-07-11,EQ,TATAPOWER,169,141.03,23834.0,220.75,37306.75
2022-07-12,EQ,TATAPOWER,169,141.03,23834.0,221.5,37433.5
2022-07-13,EQ,TATAPOWER,169,141.03,23834.0,220.75,37306.75
2022-07-14,EQ,TATAPOWER,169,141.03,23834.0,221.35,37408.15
2022-07-15,EQ,TATAPOWER,169,141.03,23834.0,225.0,38025.0
2022-07-16,EQ,TATAPOWER,169,141.03,23834.0,,
2022-07-17,EQ,TATAPOWER,169,141.03,23834.0,,
2022-07-18,EQ,TATAPOWER,169,141.03,23834.0,227.8,38498.200000000004
2022-07-19,EQ,TATAPOWER,169,141.03,23834.0,228.0,38532.0
2022-07-20,EQ,TATAPOWER,169,141.03,23834.0,227.6,38464.4
2022-07-21,EQ,TATAPOWER,169,141.03,23834.0,230.1,38886.9
2022-07-22,EQ,TATAPOWER,169,141.03,23834.0,230.85,39013.65
2022-07-23,EQ,TATAPOWER,169,141.03,23834.0,,
2022-07-24,EQ,TATAPOWER,169,141.03,23834.0,,
2022-07-25,EQ,TATAPOWER,169,141.03,23834.0,232.5,39292.5
2022-07-26,EQ,TATAPOWER,169,141.03,23834.0,226.15,38219.35
2022-07-27,EQ,TATAPOWER,169,141.03,23834.0,218.0,36842.0
2022-07-28,EQ,TATAPOWER,169,141.03,23834.0,218.15,36867.35
2022-07-29,EQ,TATAPOWER,169,141.03,23834.0,221.9,37501.1
2022-07-30,EQ,TATAPOWER,169,141.03,23834.0,,
2022-07-31,EQ,TATAPOWER,169,141.03,23834.0,,
2022-08-01,EQ,TATAPOWER,169,141.03,23834.0,230.35,38929.15
2022-08-02,EQ,TATAPOWER,169,141.03,23834.0,232.65,39317.85
2022-08-03,EQ,TATAPOWER,169,141.03,23834.0,232.5,39292.5
2022-08-04,EQ,TATAPOWER,169,141.03,23834.0,227.65,38472.85
2022-08-05,EQ,TATAPOWER,169,141.03,23834.0,232.1,39224.9
2022-08-06,EQ,TATAPOWER,169,141.03,23834.0,,
2022-08-07,EQ,TATAPOWER,169,141.03,23834.0,,
2022-08-08,EQ,TATAPOWER,169,141.03,23834.0,228.25,38574.25
2022-08-09,EQ,TATAPOWER,169,141.03,23834.0,,
2022-08-10,EQ,TATAPOWER,150,141.03,21154.44,228.5,34275.0
2022-08-11,EQ,TATAPOWER,150,141.03,21154.44,229.4,34410.0
2022-08-12,EQ,TATAPOWER,150,141.03,21154.44,232.4,34860.0
2022-08-13,EQ,TATAPOWER,150,141.03,21154.44,,
2022-08-14,EQ,TATAPOWER,150,141.03,21154.44,,
2022-08-15,EQ,TATAPOWER,150,141.03,21154.44,,
2022-08-16,EQ,TATAPOWER,150,141.03,21154.44,236.0,35400.0
2022-08-17,EQ,TATAPOWER,150,141.03,21154.44,237.3,35595.0
2022-08-18,EQ,TATAPOWER,150,141.03,21154.44,237.95,35692.5
2022-08-19,EQ,TATAPOWER,150,141.03,21154.44,232.65,34897.5
2022-08-20,EQ,TATAPOWER,150,141.03,21154.44,,
2022-08-21,EQ,TATAPOWER,150,141.03,21154.44,,
2022-08-22,EQ,TATAPOWER,150,141.03,21154.44,224.15,33622.5
