date,segment,stock_name,holding_quantity,holding_price_avg,holding_amount,close,current_value
2021-10-24,EQ,BPCL,43.0,457.0,19651.0,202.39,8702.77
2021-10-25,EQ,BPCL,43.0,457.0,19651.0,195.36,8400.48
2021-10-26,EQ,BPCL,43.0,457.0,19651.0,195.06,8387.58
2021-10-27,EQ,BPCL,43.0,457.0,19651.0,193.55,8322.65
2021-10-28,EQ,BPCL,43.0,457.0,19651.0,190.42,8188.06
2021-10-29,EQ,BPCL,43.0,457.0,19651.0,189.02,8127.86
2021-10-30,EQ,BPCL,43.0,457.0,19651.0,189.02,8127.86
2021-10-31,EQ,BPCL,43.0,457.0,19651.0,189.02,8127.86
2021-11-01,EQ,BPCL,43.0,457.0,19651.0,190.81,8204.83
2021-11-02,EQ,BPCL,43.0,457.0,19651.0,188.32,8097.76
2021-11-03,EQ,BPCL,43.0,457.0,19651.0,187.75,8073.25
2021-11-04,EQ,BPCL,43.0,457.0,19651.0,189.95,8167.85
2021-11-05,EQ,BPCL,43.0,457.0,19651.0,189.95,8167.85
2021-11-06,EQ,BPCL,43.0,457.0,19651.0,189.95,8167.85
2021-11-07,EQ,BPCL,43.0,457.0,19651.0,189.95,8167.85
2021-11-08,EQ,BPCL,43.0,457.0,19651.0,195.38,8401.34
2021-11-09,EQ,BPCL,43.0,457.0,19651.0,194.81,8376.83
2021-11-10,EQ,BPCL,43.0,457.0,19651.0,195.15,8391.45
2021-11-11,EQ,BPCL,43.0,457.0,19651.0,194.72,8372.96
2021-11-12,EQ,BPCL,43.0,457.0,19651.0,195.82,8420.26
2021-11-13,EQ,BPCL,43.0,457.0,19651.0,195.82,8420.26
2021-11-14,EQ,BPCL,43.0,457.0,19651.0,195.82,8420.26
2021-11-15,EQ,BPCL,43.0,457.0,19651.0,195.2,8393.6
2021-11-16,EQ,BPCL,43.0,457.0,19651.0,192.25,8266.75
2021-11-17,EQ,BPCL,43.0,457.0,19651.0,189.45,8146.35
2021-11-18,EQ,BPCL,43.0,457.0,19651.0,185.56,7979.08
2021-11-19,EQ,BPCL,43.0,457.0,19651.0,185.56,7979.08
2021-11-20,EQ,BPCL,43.0,457.0,19651.0,185.56,7979.08
2021-11-21,EQ,BPCL,43.0,457.0,19651.0,185.56,7979.08
2021-11-22,EQ,BPCL,43.0,457.0,19651.0,181.12,7788.16
2021-11-23,EQ,BPCL,43.0,457.0,19651.0,182.04,7827.72
2021-11-24,EQ,BPCL,43.0,457.0,19651.0,184.67,7940.81
2021-11-25,EQ,BPCL,43.0,457.0,19651.0,183.18,7876.74
2021-11-26,EQ,BPCL,43.0,457.0,19651.0,172.54,7419.22
2021-11-27,EQ,BPCL,43.0,457.0,19651.0,172.54,7419.22
2021-11-28,EQ,BPCL,43.0,457.0,19651.0,172.54,7419.22
2021-11-29,EQ,BPCL,43.0,457.0,19651.0,168.23,7233.89
2021-11-30,EQ,BPCL,43.0,457.0,19651.0,169.4,7284.2
2021-12-01,EQ,BPCL,43.0,457.0,19651.0,168.83,7259.69
2021-12-02,EQ,BPCL,43.0,457.0,19651.0,173.45,7458.35
2021-12-03,EQ,BPCL,43.0,457.0,19651.0,176.68,7597.24
2021-12-04,EQ,BPCL,43.0,457.0,19651.0,176.68,7597.24
2021-12-05,EQ,BPCL,43.0,457.0,19651.0,176.68,7597.24
2021-12-06,EQ,BPCL,43.0,457.0,19651.0,175.56,7549.08
2021-12-07,EQ,BPCL,43.0,457.0,19651.0,177.55,7634.65
2021-12-08,EQ,BPCL,43.0,457.0,19651.0,179.08,7700.44
2021-12-09,EQ,BPCL,43.0,457.0,19651.0,180.27,7751.61
2021-12-10,EQ,BPCL,43.0,457.0,19651.0,181.74,7814.82
2021-12-11,EQ,BPCL,43.0,457.0,19651.0,181.74,7814.82
2021-12-12,EQ,BPCL,43.0,457.0,19651.0,181.74,7814.82
2021-12-13,EQ,BPCL,43.0,457.0,19651.0,179.63,7724.09
2021-12-14,EQ,BPCL,43.0,457.0,19651.0,179.31,7710.33
2021-12-15,EQ,BPCL,43.0,457.0,19651.0,175.95,7565.85
2021-12-16,EQ,BPCL,43.0,457.0,19651.0,179.04,7698.72
2021-12-17,EQ,BPCL,43.0,457.0,19651.0,176.13,7573.59
2021-12-18,EQ,BPCL,43.0,457.0,19651.0,176.13,7573.59
2021-12-19,EQ,BPCL,43.0,457.0,19651.0,176.13,7573.59
2021-12-20,EQ,BPCL,43.0,457.0,19651.0,164.82,7087.26
2021-12-21,EQ,BPCL,43.0,457.0,19651.0,166.74,7169.82
2021-12-22,EQ,BPCL,43.0,457.0,19651.0,170.52,7332.36
2021-12-23,EQ,BPCL,43.0,457.0,19651.0,172.76,7428.68
2021-12-24,EQ,BPCL,43.0,457.0,19651.0,170.38,7326.34
2021-12-25,EQ,BPCL,43.0,457.0,19651.0,170.38,7326.34
2021-12-26,EQ,BPCL,43.0,457.0,19651.0,170.38,7326.34
2021-12-27,EQ,BPCL,43.0,457.0,19651.0,171.41,7370.63
2021-12-28,EQ,BPCL,43.0,457.0,19651.0,174.16,7488.88
2021-12-29,EQ,BPCL,43.0,457.0,19651.0,174.48,7502.64
2021-12-30,EQ,BPCL,43.0,457.0,19651.0,173.04,7440.72
2021-12-31,EQ,BPCL,43.0,457.0,19651.0,176.47,7588.21
2022-01-01,EQ,BPCL,43.0,457.0,19651.0,176.47,7588.21
2022-01-02,EQ,BPCL,43.0,457.0,19651.0,176.47,7588.21
2022-01-03,EQ,BPCL,43.0,457.0,19651.0,176.77,7601.11
2022-01-04,EQ,BPCL,43.0,457.0,19651.0,176.7,7598.1
2022-01-05,EQ,BPCL,43.0,457.0,19651.0,180.71,7770.53
2022-01-06,EQ,BPCL,43.0,457.0,19651.0,181.21,7792.03
2022-01-07,EQ,BPCL,43.0,457.0,19651.0,181.4,7800.2
2022-01-08,EQ,BPCL,43.0,457.0,19651.0,181.4,7800.2
2022-01-09,EQ,BPCL,43.0,457.0,19651.0,181.4,7800.2
2022-01-10,EQ,BPCL,43.0,457.0,19651.0,182.01,7826.43
2022-01-11,EQ,BPCL,43.0,457.0,19651.0,179.08,7700.44
2022-01-12,EQ,BPCL,43.0,457.0,19651.0,177.96,7652.28
2022-01-13,EQ,BPCL,43.0,457.0,19651.0,180.62,7766.66
2022-01-14,EQ,BPCL,43.0,457.0,19651.0,182.43,7844.49
2022-01-15,EQ,BPCL,43.0,457.0,19651.0,182.43,7844.49
2022-01-16,EQ,BPCL,43.0,457.0,19651.0,182.43,7844.49
2022-01-17,EQ,BPCL,43.0,457.0,19651.0,183.39,7885.77
2022-01-18,EQ,BPCL,43.0,457.0,19651.0,182.26,7837.18
2022-01-19,EQ,BPCL,43.0,457.0,19651.0,180.55,7763.65
2022-01-20,EQ,BPCL,43.0,457.0,19651.0,179.95,7737.85
2022-01-21,EQ,BPCL,43.0,457.0,19651.0,174.76,7514.68
2022-01-22,EQ,BPCL,43.0,457.0,19651.0,174.76,7514.68
2022-01-23,EQ,BPCL,43.0,457.0,19651.0,174.76,7514.68
2022-01-24,EQ,BPCL,43.0,457.0,19651.0,170.82,7345.26
2022-01-25,EQ,BPCL,43.0,457.0,19651.0,175.15,7531.45
2022-01-26,EQ,BPCL,43.0,457.0,19651.0,175.15,7531.45
2022-01-27,EQ,BPCL,43.0,457.0,19651.0,174.99,7524.57
2022-01-28,EQ,BPCL,43.0,457.0,19651.0,175.12,7530.16
2022-01-29,EQ,BPCL,43.0,457.0,19651.0,175.12,7530.16
2022-01-30,EQ,BPCL,43.0,457.0,19651.0,175.12,7530.16
2022-01-31,EQ,BPCL,43.0,457.0,19651.0,181.78,7816.54
2022-02-01,EQ,BPCL,43.0,457.0,19651.0,173.45,7458.35
2022-02-02,EQ,BPCL,43.0,457.0,19651.0,174.94,7522.42
2022-02-03,EQ,BPCL,43.0,457.0,19651.0,172.63,7423.09
2022-02-04,EQ,BPCL,43.0,457.0,19651.0,171.99,7395.57
2022-02-05,EQ,BPCL,43.0,457.0,19651.0,171.99,7395.57
2022-02-06,EQ,BPCL,43.0,457.0,19651.0,171.99,7395.57
2022-02-07,EQ,BPCL,43.0,457.0,19651.0,170.52,7332.36
2022-02-08,EQ,BPCL,43.0,457.0,19651.0,172.79,7429.97
2022-02-09,EQ,BPCL,43.0,457.0,19651.0,171.96,7394.28
2022-02-10,EQ,BPCL,43.0,457.0,19651.0,171.52,7375.36
2022-02-11,EQ,BPCL,43.0,457.0,19651.0,171.48,7373.64
2022-02-12,EQ,BPCL,43.0,457.0,19651.0,171.48,7373.64
2022-02-13,EQ,BPCL,43.0,457.0,19651.0,171.48,7373.64
2022-02-14,EQ,BPCL,43.0,457.0,19651.0,167.83,7216.69
2022-02-15,EQ,BPCL,43.0,457.0,19651.0,171.17,7360.31
2022-02-16,EQ,BPCL,43.0,457.0,19651.0,173.59,7464.37
2022-02-17,EQ,BPCL,43.0,457.0,19651.0,173.08,7442.44
2022-02-18,EQ,BPCL,43.0,457.0,19651.0,173.15,7445.45
2022-02-19,EQ,BPCL,43.0,457.0,19651.0,173.15,7445.45
2022-02-20,EQ,BPCL,43.0,457.0,19651.0,173.15,7445.45
2022-02-21,EQ,BPCL,43.0,457.0,19651.0,171.11,7357.73
2022-02-22,EQ,BPCL,43.0,457.0,19651.0,164.86,7088.98
2022-02-23,EQ,BPCL,43.0,457.0,19651.0,165.7,7125.1
2022-02-24,EQ,BPCL,43.0,457.0,19651.0,154.54,6645.22
2022-02-25,EQ,BPCL,43.0,457.0,19651.0,156.07,6711.01
2022-02-26,EQ,BPCL,43.0,457.0,19651.0,156.07,6711.01
2022-02-27,EQ,BPCL,43.0,457.0,19651.0,156.07,6711.01
2022-02-28,EQ,BPCL,43.0,457.0,19651.0,162.31,6979.33
2022-03-01,EQ,BPCL,43.0,457.0,19651.0,162.31,6979.33
2022-03-02,EQ,BPCL,43.0,457.0,19651.0,158.74,6825.82
2022-03-03,EQ,BPCL,43.0,457.0,19651.0,160.73,6911.39
2022-03-04,EQ,BPCL,43.0,457.0,19651.0,161.64,6950.52
2022-03-05,EQ,BPCL,43.0,457.0,19651.0,161.64,6950.52
2022-03-06,EQ,BPCL,43.0,457.0,19651.0,161.64,6950.52
2022-03-07,EQ,BPCL,43.0,457.0,19651.0,156.84,6744.12
2022-03-08,EQ,BPCL,43.0,457.0,19651.0,158.51,6815.93
2022-03-09,EQ,BPCL,43.0,457.0,19651.0,158.99,6836.57
2022-03-10,EQ,BPCL,43.0,457.0,19651.0,161.94,6963.42
2022-03-11,EQ,BPCL,43.0,457.0,19651.0,167.97,7222.71
2022-03-12,EQ,BPCL,43.0,457.0,19651.0,167.97,7222.71
2022-03-13,EQ,BPCL,43.0,457.0,19651.0,167.97,7222.71
2022-03-14,EQ,BPCL,43.0,457.0,19651.0,166.88,7175.84
2022-03-15,EQ,BPCL,43.0,457.0,19651.0,162.54,6989.22
2022-03-16,EQ,BPCL,43.0,457.0,19651.0,165.33,7109.19
2022-03-17,EQ,BPCL,43.0,457.0,19651.0,168.99,7266.57
2022-03-18,EQ,BPCL,43.0,457.0,19651.0,168.99,7266.57
2022-03-19,EQ,BPCL,43.0,457.0,19651.0,168.99,7266.57
2022-03-20,EQ,BPCL,43.0,457.0,19651.0,168.99,7266.57
2022-03-21,EQ,BPCL,43.0,457.0,19651.0,165.75,7127.25
2022-03-22,EQ,BPCL,43.0,457.0,19651.0,170.94,7350.42
2022-03-23,EQ,BPCL,43.0,457.0,19651.0,170.11,7314.73
2022-03-24,EQ,BPCL,43.0,457.0,19651.0,168.25,7234.75
2022-03-25,EQ,BPCL,43.0,457.0,19651.0,167.18,7188.74
2022-03-26,EQ,BPCL,43.0,457.0,19651.0,167.18,7188.74
2022-03-27,EQ,BPCL,43.0,457.0,19651.0,167.18,7188.74
2022-03-28,EQ,BPCL,43.0,457.0,19651.0,166.91,7177.13
2022-03-29,EQ,BPCL,43.0,457.0,19651.0,166.33,7152.19
2022-03-30,EQ,BPCL,43.0,457.0,19651.0,167.07,7184.01
2022-03-31,EQ,BPCL,43.0,457.0,19651.0,166.74,7169.82
2022-04-01,EQ,BPCL,43.0,457.0,19651.0,173.73,7470.39
2022-04-02,EQ,BPCL,43.0,457.0,19651.0,173.73,7470.39
2022-04-03,EQ,BPCL,43.0,457.0,19651.0,173.73,7470.39
2022-04-04,EQ,BPCL,43.0,457.0,19651.0,176.42,7586.06
2022-04-05,EQ,BPCL,43.0,457.0,19651.0,176.33,7582.19
2022-04-06,EQ,BPCL,43.0,457.0,19651.0,179.02,7697.86
2022-04-07,EQ,BPCL,43.0,457.0,19651.0,176.7,7598.1
2022-04-08,EQ,BPCL,43.0,457.0,19651.0,178.44,7672.92
2022-04-09,EQ,BPCL,43.0,457.0,19651.0,178.44,7672.92
2022-04-10,EQ,BPCL,43.0,457.0,19651.0,178.44,7672.92
2022-04-11,EQ,BPCL,43.0,457.0,19651.0,180.2,7748.6
2022-04-12,EQ,BPCL,43.0,457.0,19651.0,176.6,7593.8
2022-04-13,EQ,BPCL,43.0,457.0,19651.0,175.86,7561.98
2022-04-14,EQ,BPCL,43.0,457.0,19651.0,175.86,7561.98
2022-04-15,EQ,BPCL,43.0,457.0,19651.0,175.86,7561.98
2022-04-16,EQ,BPCL,43.0,457.0,19651.0,175.86,7561.98
2022-04-17,EQ,BPCL,43.0,457.0,19651.0,175.86,7561.98
2022-04-18,EQ,BPCL,43.0,457.0,19651.0,172.5,7417.5
2022-04-19,EQ,BPCL,43.0,457.0,19651.0,174.4,7499.2
2022-04-20,EQ,BPCL,43.0,457.0,19651.0,180.94,7780.42
2022-04-21,EQ,BPCL,43.0,457.0,19651.0,184.54,7935.22
2022-04-22,EQ,BPCL,43.0,457.0,19651.0,182.54,7849.22
2022-04-23,EQ,BPCL,43.0,457.0,19651.0,182.54,7849.22
2022-04-24,EQ,BPCL,43.0,457.0,19651.0,182.54,7849.22
2022-04-25,EQ,BPCL,43.0,457.0,19651.0,171.55,7376.65
2022-04-26,EQ,BPCL,43.0,457.0,19651.0,173.01,7439.43
2022-04-27,EQ,BPCL,43.0,457.0,19651.0,170.06,7312.58
2022-04-28,EQ,BPCL,43.0,457.0,19651.0,171.38,7369.34
2022-04-29,EQ,BPCL,43.0,457.0,19651.0,168.25,7234.75
2022-04-30,EQ,BPCL,43.0,457.0,19651.0,168.25,7234.75
2022-05-01,EQ,BPCL,43.0,457.0,19651.0,168.25,7234.75
2022-05-02,EQ,BPCL,43.0,457.0,19651.0,170.04,7311.72
2022-05-03,EQ,BPCL,43.0,457.0,19651.0,170.04,7311.72
2022-05-04,EQ,BPCL,43.0,457.0,19651.0,168.65,7251.95
2022-05-05,EQ,BPCL,43.0,457.0,19651.0,167.51,7202.93
2022-05-06,EQ,BPCL,43.0,457.0,19651.0,165.79,7128.97
2022-05-07,EQ,BPCL,43.0,457.0,19651.0,165.79,7128.97
2022-05-08,EQ,BPCL,43.0,457.0,19651.0,165.79,7128.97
2022-05-09,EQ,BPCL,43.0,457.0,19651.0,163.98,7051.14
2022-05-10,EQ,BPCL,43.0,457.0,19651.0,164.01,7052.43
2022-05-11,EQ,BPCL,43.0,457.0,19651.0,161.06,6925.58
2022-05-12,EQ,BPCL,43.0,457.0,19651.0,157.74,6782.82
2022-05-13,EQ,BPCL,43.0,457.0,19651.0,156.35,6723.05
2022-05-14,EQ,BPCL,43.0,457.0,19651.0,156.35,6723.05
2022-05-15,EQ,BPCL,43.0,457.0,19651.0,156.35,6723.05
2022-05-16,EQ,BPCL,43.0,457.0,19651.0,155.96,6706.28
2022-05-17,EQ,BPCL,43.0,457.0,19651.0,158.9,6832.7
2022-05-18,EQ,BPCL,43.0,457.0,19651.0,154.01,6622.43
2022-05-19,EQ,BPCL,43.0,457.0,19651.0,151.57,6517.51
2022-05-20,EQ,BPCL,43.0,457.0,19651.0,154.42,6640.06
2022-05-21,EQ,BPCL,43.0,457.0,19651.0,154.42,6640.06
2022-05-22,EQ,BPCL,43.0,457.0,19651.0,154.42,6640.06
2022-05-23,EQ,BPCL,43.0,457.0,19651.0,154.1,6626.3
2022-05-24,EQ,BPCL,43.0,457.0,19651.0,153.17,6586.31
2022-05-25,EQ,BPCL,43.0,457.0,19651.0,151.34,6507.62
2022-05-26,EQ,BPCL,43.0,457.0,19651.0,150.5,6471.5
2022-05-27,EQ,BPCL,43.0,457.0,19651.0,149.57,6431.51
2022-05-28,EQ,BPCL,43.0,457.0,19651.0,149.57,6431.51
2022-05-29,EQ,BPCL,43.0,457.0,19651.0,149.57,6431.51
2022-05-30,EQ,BPCL,43.0,457.0,19651.0,152.73,6567.39
2022-05-31,EQ,BPCL,43.0,457.0,19651.0,151.36,6508.48
2022-06-01,EQ,BPCL,43.0,457.0,19651.0,151.27,6504.61
2022-06-02,EQ,BPCL,43.0,457.0,19651.0,152.82,6571.26
2022-06-03,EQ,BPCL,43.0,457.0,19651.0,152.27,6547.61
2022-06-04,EQ,BPCL,43.0,457.0,19651.0,152.27,6547.61
2022-06-05,EQ,BPCL,43.0,457.0,19651.0,152.27,6547.61
2022-06-06,EQ,BPCL,43.0,457.0,19651.0,148.18,6371.74
2022-06-07,EQ,BPCL,43.0,457.0,19651.0,148.6,6389.8
2022-06-08,EQ,BPCL,43.0,457.0,19651.0,150.29,6462.47
2022-06-09,EQ,BPCL,43.0,457.0,19651.0,154.45,6641.35
2022-06-10,EQ,BPCL,43.0,457.0,19651.0,153.59,6604.37
2022-06-11,EQ,BPCL,43.0,457.0,19651.0,153.59,6604.37
2022-06-12,EQ,BPCL,43.0,457.0,19651.0,153.59,6604.37
2022-06-13,EQ,BPCL,43.0,457.0,19651.0,147.53,6343.79
2022-06-14,EQ,BPCL,43.0,457.0,19651.0,145.84,6271.12
2022-06-15,EQ,BPCL,43.0,457.0,19651.0,145.7,6265.1
2022-06-16,EQ,BPCL,43.0,457.0,19651.0,144.61,6218.23
2022-06-17,EQ,BPCL,43.0,457.0,19651.0,139.67,6005.81
2022-06-18,EQ,BPCL,43.0,457.0,19651.0,139.67,6005.81
2022-06-19,EQ,BPCL,43.0,457.0,19651.0,139.67,6005.81
2022-06-20,EQ,BPCL,43.0,457.0,19651.0,137.37,5906.91
2022-06-21,EQ,BPCL,43.0,457.0,19651.0,139.76,6009.68
2022-06-22,EQ,BPCL,43.0,457.0,19651.0,141.94,6103.42
2022-06-23,EQ,BPCL,43.0,457.0,19651.0,142.87,6143.41
2022-06-24,EQ,BPCL,43.0,457.0,19651.0,142.71,6136.53
2022-06-25,EQ,BPCL,43.0,457.0,19651.0,142.71,6136.53
2022-06-26,EQ,BPCL,43.0,457.0,19651.0,142.71,6136.53
2022-06-27,EQ,BPCL,43.0,457.0,19651.0,146.16,6284.88
2022-06-28,EQ,BPCL,43.0,457.0,19651.0,147.83,6356.69
2022-06-29,EQ,BPCL,43.0,457.0,19651.0,146.81,6312.83
2022-06-30,EQ,BPCL,43.0,457.0,19651.0,143.1,6153.3
2022-07-01,EQ,BPCL,43.0,457.0,19651.0,147.72,6351.96
2022-07-02,EQ,BPCL,43.0,457.0,19651.0,147.72,6351.96
2022-07-03,EQ,BPCL,43.0,457.0,19651.0,147.72,6351.96
2022-07-04,EQ,BPCL,43.0,457.0,19651.0,146.79,6311.97
2022-07-05,EQ,BPCL,43.0,457.0,19651.0,145.28,6247.04
2022-07-06,EQ,BPCL,43.0,457.0,19651.0,149.09,6410.87
2022-07-07,EQ,BPCL,43.0,457.0,19651.0,152.85,6572.55
2022-07-08,EQ,BPCL,43.0,457.0,19651.0,150.94,6490.42
2022-07-09,EQ,BPCL,43.0,457.0,19651.0,150.94,6490.42
2022-07-10,EQ,BPCL,43.0,457.0,19651.0,150.94,6490.42
2022-07-11,EQ,BPCL,43.0,457.0,19651.0,146.58,6302.94
2022-07-12,EQ,BPCL,43.0,457.0,19651.0,143.22,6158.46
2022-07-13,EQ,BPCL,43.0,457.0,19651.0,144.08,6195.44
2022-07-14,EQ,BPCL,43.0,457.0,19651.0,142.06,6108.58
2022-07-15,EQ,BPCL,43.0,457.0,19651.0,144.82,6227.26
2022-07-16,EQ,BPCL,43.0,457.0,19651.0,144.82,6227.26
2022-07-17,EQ,BPCL,43.0,457.0,19651.0,144.82,6227.26
2022-07-18,EQ,BPCL,43.0,457.0,19651.0,146.54,6301.22
2022-07-19,EQ,BPCL,43.0,457.0,19651.0,146.88,6315.84
2022-07-20,EQ,BPCL,43.0,457.0,19651.0,147.14,6327.02
2022-07-21,EQ,BPCL,43.0,457.0,19651.0,149.74,6438.82
2022-07-22,EQ,BPCL,43.0,457.0,19651.0,148.62,6390.66
2022-07-23,EQ,BPCL,43.0,457.0,19651.0,148.62,6390.66
2022-07-24,EQ,BPCL,43.0,457.0,19651.0,148.62,6390.66
2022-07-25,EQ,BPCL,43.0,457.0,19651.0,147.16,6327.88
2022-07-26,EQ,BPCL,43.0,457.0,19651.0,147.77,6354.11
2022-07-27,EQ,BPCL,43.0,457.0,19651.0,150.62,6476.66
2022-07-28,EQ,BPCL,43.0,457.0,19651.0,151.29,6505.47
2022-07-29,EQ,BPCL,43.0,457.0,19651.0,153.26,6590.18
2022-07-30,EQ,BPCL,43.0,457.0,19651.0,153.26,6590.18
2022-07-31,EQ,BPCL,43.0,457.0,19651.0,153.26,6590.18
2022-08-01,EQ,BPCL,43.0,457.0,19651.0,155.05,6667.15
2022-08-02,EQ,BPCL,43.0,457.0,19651.0,155.51,6686.93
2022-08-03,EQ,BPCL,43.0,457.0,19651.0,154.93,6661.99
2022-08-04,EQ,BPCL,43.0,457.0,19651.0,154.96,6663.28
2022-08-05,EQ,BPCL,43.0,457.0,19651.0,156.09,6711.87
2022-08-06,EQ,BPCL,43.0,457.0,19651.0,156.09,6711.87
2022-08-07,EQ,BPCL,43.0,457.0,19651.0,156.09,6711.87
2022-08-08,EQ,BPCL,43.0,457.0,19651.0,151.11,6497.73
2022-08-09,EQ,BPCL,43.0,457.0,19651.0,151.11,6497.73
2021-02-09,EQ,GOLDBEES,2.0,41.82,83.64,41.85,83.7
2021-02-10,EQ,GOLDBEES,2.0,41.82,83.64,41.76,83.52
2021-02-11,EQ,GOLDBEES,2.0,41.82,83.64,41.76,83.52
2021-02-12,EQ,GOLDBEES,2.0,41.82,83.64,41.2,82.4
2021-02-13,EQ,GOLDBEES,2.0,41.82,83.64,41.2,82.4
2021-02-14,EQ,GOLDBEES,2.0,41.82,83.64,41.2,82.4
2021-02-15,EQ,GOLDBEES,2.0,41.82,83.64,41.19,82.38
2021-02-16,EQ,GOLDBEES,2.0,41.82,83.64,41.35,82.7
2021-02-17,EQ,GOLDBEES,2.0,41.82,83.64,40.52,81.04
2021-02-18,EQ,GOLDBEES,2.0,41.82,83.64,40.47,80.94
2021-02-19,EQ,GOLDBEES,2.0,41.82,83.64,40.1,80.2
2021-02-20,EQ,GOLDBEES,2.0,41.82,83.64,40.1,80.2
2021-02-21,EQ,GOLDBEES,2.0,41.82,83.64,40.1,80.2
2021-02-22,EQ,GOLDBEES,2.0,41.82,83.64,40.43,80.86
2021-02-23,EQ,GOLDBEES,2.0,41.82,83.64,40.67,81.34
2021-02-24,EQ,GOLDBEES,2.0,41.82,83.64,40.62,81.24
2021-02-25,EQ,GOLDBEES,2.0,41.82,83.64,40.33,80.66
2021-02-26,EQ,GOLDBEES,2.0,41.82,83.64,40.25,80.5
2021-02-27,EQ,GOLDBEES,2.0,41.82,83.64,40.25,80.5
2021-02-28,EQ,GOLDBEES,2.0,41.82,83.64,40.25,80.5
2021-03-01,EQ,GOLDBEES,2.0,41.82,83.64,39.96,79.92
2021-03-02,EQ,GOLDBEES,2.0,41.82,83.64,39.52,79.04
2021-03-03,EQ,GOLDBEES,2.0,41.82,83.64,39.33,78.66
2021-03-04,EQ,GOLDBEES,2.0,41.82,83.64,38.93,77.86
2021-03-05,EQ,GOLDBEES,2.0,41.82,83.64,38.67,77.34
2021-03-06,EQ,GOLDBEES,2.0,41.82,83.64,38.67,77.34
2021-03-07,EQ,GOLDBEES,2.0,41.82,83.64,38.67,77.34
2021-03-08,EQ,GOLDBEES,2.0,41.82,83.64,38.7,77.4
2021-03-09,EQ,GOLDBEES,2.0,41.82,83.64,38.85,77.7
2021-03-10,EQ,GOLDBEES,2.0,41.82,83.64,38.95,77.9
2021-03-11,EQ,GOLDBEES,2.0,41.82,83.64,38.95,77.9
2021-03-12,EQ,GOLDBEES,2.0,41.82,83.64,38.63,77.26
2021-03-13,EQ,GOLDBEES,2.0,41.82,83.64,38.63,77.26
2021-03-14,EQ,GOLDBEES,2.0,41.82,83.64,38.63,77.26
2021-03-15,EQ,GOLDBEES,2.0,41.82,83.64,39.06,78.12
2021-03-16,EQ,GOLDBEES,2.0,41.82,83.64,39.03,78.06
2021-03-17,EQ,GOLDBEES,2.0,41.82,83.64,39.14,78.28
2021-03-18,EQ,GOLDBEES,2.0,41.82,83.64,39.17,78.34
2021-03-19,EQ,GOLDBEES,2.0,41.82,83.64,39.23,78.46
2021-03-20,EQ,GOLDBEES,2.0,41.82,83.64,39.23,78.46
2021-03-21,EQ,GOLDBEES,2.0,41.82,83.64,39.23,78.46
2021-03-22,EQ,GOLDBEES,2.0,41.82,83.64,38.85,77.7
2021-03-23,EQ,GOLDBEES,2.0,41.82,83.64,38.92,77.84
2021-03-24,EQ,GOLDBEES,2.0,41.82,83.64,38.88,77.76
2021-03-25,EQ,GOLDBEES,2.0,41.82,83.64,38.89,77.78
2021-03-26,EQ,GOLDBEES,2.0,41.82,83.64,38.79,77.58
2021-03-27,EQ,GOLDBEES,2.0,41.82,83.64,38.79,77.58
2021-03-28,EQ,GOLDBEES,2.0,41.82,83.64,38.79,77.58
2021-03-29,EQ,GOLDBEES,2.0,41.82,83.64,38.79,77.58
2021-03-30,EQ,GOLDBEES,2.0,41.82,83.64,38.38,76.76
2021-03-31,EQ,GOLDBEES,2.0,41.82,83.64,38.17,76.34
2021-04-01,EQ,GOLDBEES,2.0,41.82,83.64,39.1,78.2
2021-04-02,EQ,GOLDBEES,2.0,41.82,83.64,39.1,78.2
2021-04-03,EQ,GOLDBEES,2.0,41.82,83.64,39.1,78.2
2021-04-04,EQ,GOLDBEES,2.0,41.82,83.64,39.1,78.2
2021-04-05,EQ,GOLDBEES,2.0,41.82,83.64,39.33,78.66
2021-04-06,EQ,GOLDBEES,2.0,41.82,83.64,39.49,78.98
2021-04-07,EQ,GOLDBEES,2.0,41.82,83.64,40.11,80.22
2021-04-08,EQ,GOLDBEES,2.0,41.82,83.64,40.28,80.56
2021-04-09,EQ,GOLDBEES,2.0,41.82,83.64,40.45,80.9
2021-04-10,EQ,GOLDBEES,2.0,41.82,83.64,40.45,80.9
2021-04-11,EQ,GOLDBEES,2.0,41.82,83.64,40.45,80.9
2021-04-12,EQ,GOLDBEES,2.0,41.82,83.64,40.49,80.98
2021-04-13,EQ,GOLDBEES,2.0,41.82,83.64,40.51,81.02
2021-04-14,EQ,GOLDBEES,2.0,41.82,83.64,40.51,81.02
2021-04-15,EQ,GOLDBEES,2.0,41.82,83.64,40.72,81.44
2021-04-16,EQ,GOLDBEES,2.0,41.82,83.64,40.83,81.66
2021-04-17,EQ,GOLDBEES,2.0,41.82,83.64,40.83,81.66
2021-04-18,EQ,GOLDBEES,2.0,41.82,83.64,40.83,81.66
2021-04-19,EQ,GOLDBEES,2.0,41.82,83.64,41.53,83.06
2021-04-20,EQ,GOLDBEES,2.0,41.82,83.64,41.1,82.2
2021-04-21,EQ,GOLDBEES,2.0,41.82,83.64,41.1,82.2
2021-04-22,EQ,GOLDBEES,2.0,41.82,83.64,41.48,82.96
2021-04-23,EQ,GOLDBEES,2.0,41.82,83.64,41.52,83.04
2021-04-24,EQ,GOLDBEES,2.0,41.82,83.64,41.52,83.04
