date,holding_amount,open_amount,high_amount,low_amount,close_amount
2022-11-30,48224.4,76301.5,77171.5,75999.0,76924.0
2022-12-01,48224.4,77347.0,77689.0,76493.0,76816.5
2022-12-02,48224.4,76980.0,77327.5,76345.0,76592.0
2022-12-03,48224.4,76980.0,77327.5,76345.0,76592.0
2022-12-04,48224.4,76980.0,77327.5,76345.0,76592.0
2022-12-05,48224.4,76602.0,76889.5,75408.0,75776.5
2022-12-06,48224.4,75781.5,76937.0,75335.0,76292.0
2022-12-07,48224.4,76382.0,76500.5,74994.5,75160.5
2022-12-08,48224.4,75272.0,75504.0,74534.0,74754.5
2022-12-09,48224.4,75088.0,75342.0,72877.0,73530.5
2022-12-10,48224.4,75088.0,75342.0,72877.0,73530.5
2022-12-11,48224.4,75088.0,75342.0,72877.0,73530.5
2022-12-12,48224.4,73454.0,73941.0,72456.0,73364.0
2022-12-13,48224.4,74103.0,74479.0,73687.0,73966.5
2022-12-14,48224.4,74310.5,74893.0,73932.5,74476.5
2022-12-15,48224.4,74563.0,75274.0,74013.0,74224.0
2022-12-16,48224.4,74169.5,75430.5,73015.5,74052.5
2022-12-17,48224.4,74169.5,75430.5,73015.5,74052.5
2022-12-18,48224.4,74169.5,75430.5,73015.5,74052.5
2022-12-19,48224.4,74178.5,74272.5,73084.0,73613.5
2022-12-20,48224.4,73613.5,73865.5,72294.0,73023.0
2022-12-21,48224.4,73313.5,73639.5,71287.5,71638.5
2022-12-22,48224.4,71952.0,72069.5,69334.0,70104.0
2022-12-23,48224.4,69263.0,69513.5,66462.0,66728.0
2022-12-24,48224.4,69263.0,69513.5,66462.0,66728.0
2022-12-25,48224.4,69263.0,69513.5,66462.0,66728.0
2022-12-26,48224.4,66977.0,69103.5,66076.0,68294.5
2022-12-27,48224.4,69351.5,70314.5,68905.5,69896.5
2022-12-28,48224.4,69830.5,70456.0,69391.5,69695.0
2022-12-29,48224.4,69548.0,69647.0,68394.5,68803.5
2022-12-30,48224.4,69540.0,70043.0,69082.0,69279.5
2022-12-31,48224.4,69540.0,70043.0,69082.0,69279.5
2023-01-01,48224.4,69540.0,70043.0,69082.0,69279.5
2023-01-02,48224.4,69888.5,70746.5,69658.5,70575.5
2023-01-03,48224.4,70718.0,71098.0,70122.0,70411.5
2023-01-04,48224.4,70449.5,70500.5,68713.5,69106.5
2023-01-05,48224.4,69557.5,69664.0,68362.0,69162.0
2023-01-06,48224.4,69083.0,69480.5,68057.0,68349.5
2023-01-07,48224.4,69083.0,69480.5,68057.0,68349.5
2023-01-08,48224.4,69083.0,69480.5,68057.0,68349.5
2023-01-09,48224.4,68936.0,69671.5,68617.5,69209.0
2023-01-10,48224.4,70323.0,72256.5,70035.0,71516.5
2023-01-11,48224.4,71918.0,72407.0,71448.0,72013.5
2023-01-12,48224.4,72303.5,72382.5,70900.5,71399.0
2023-01-13,48224.4,71474.0,71970.5,70747.5,71436.0
2023-01-14,48224.4,71474.0,71970.5,70747.5,71436.0
2023-01-15,48224.4,71474.0,71970.5,70747.5,71436.0
2023-01-16,48224.4,71761.0,72041.0,71004.5,71660.0
2023-01-17,48224.4,71652.5,72529.0,71469.0,71998.5
2023-01-18,48224.4,72051.5,72160.0,71159.0,71284.0
2023-01-19,48224.4,71014.0,71224.0,70096.0,70198.5
2023-01-20,48224.4,70529.0,71838.0,70212.5,70717.0
2023-01-21,48224.4,70529.0,71838.0,70212.5,70717.0
2023-01-22,48224.4,70529.0,71838.0,70212.5,70717.0
2023-01-23,48224.4,71181.0,71610.5,70827.5,71209.0
2023-01-24,48224.4,71375.5,72930.0,71147.5,72405.5
2023-01-25,48224.4,72564.5,72971.0,71224.0,71446.5
2023-01-26,48224.4,72564.5,72971.0,71224.0,71446.5
2023-01-27,48224.4,73486.5,75216.0,72337.0,74219.0
2023-01-28,48224.4,73486.5,75216.0,72337.0,74219.0
2023-01-29,48224.4,73486.5,75216.0,72337.0,74219.0
2023-01-30,48224.4,74381.0,75166.0,73280.5,74320.5
2023-01-31,48224.4,74496.5,76952.5,74062.5,76425.0
2023-02-01,48224.4,77189.0,77729.5,72586.0,74840.5
2023-02-02,48224.4,74717.0,75531.0,73976.5,74722.5
2023-02-03,48224.4,75120.0,75601.5,73843.5,74640.5
2023-02-04,48224.4,75120.0,75601.5,73843.5,74640.5
2023-02-05,48224.4,75120.0,75601.5,73843.5,74640.5
2023-02-06,48224.4,75089.0,75910.5,74269.0,74777.5
2023-02-07,48224.4,74888.5,75131.0,73348.5,73793.5
2023-02-08,48224.4,73793.5,74531.5,73096.0,74381.5
2023-02-09,48224.4,74379.0,74516.5,73198.0,73805.5
2023-02-10,48224.4,73925.5,75000.5,72861.5,74605.5
2023-02-11,48224.4,73925.5,75000.5,72861.5,74605.5
2023-02-12,48224.4,73925.5,75000.5,72861.5,74605.5
2023-02-13,48224.4,74645.5,74924.0,73545.5,73951.5
2023-02-14,48224.4,74060.5,74408.0,73032.5,73828.0
2023-02-15,48224.4,73556.5,74636.5,73478.0,74504.0
2023-02-16,48224.4,74639.0,75080.5,74030.0,74235.0
2023-02-17,48224.4,73583.0,74453.5,73530.5,74000.0
2023-02-18,48224.4,73583.0,74453.5,73530.5,74000.0
2023-02-19,48224.4,73583.0,74453.5,73530.5,74000.0
2023-02-20,48224.4,74202.5,74633.0,73267.5,74174.5
2023-02-21,48224.4,74548.0,75274.0,73523.0,74143.0
2023-02-22,48224.4,73964.5,74019.5,72384.0,72606.5
2023-02-23,48224.4,72600.0,73509.5,72130.5,72831.0
2023-02-24,48224.4,73137.5,73422.5,72214.0,72437.5
2023-02-25,48224.4,73137.5,73422.5,72214.0,72437.5
2023-02-26,48224.4,73137.5,73422.5,72214.0,72437.5
2023-02-27,48224.4,72385.0,72467.5,70267.0,71085.5
2023-02-28,48224.4,71368.0,72240.5,71161.0,71774.0
2023-03-01,48224.4,71965.0,72921.5,71831.5,72596.5
2023-03-02,48224.4,72589.0,72879.5,71807.0,72199.0
2023-03-03,48224.4,72488.0,73738.0,72408.0,73268.0
2023-03-04,48224.4,72488.0,73738.0,72408.0,73268.0
2023-03-05,48224.4,72488.0,73738.0,72408.0,73268.0
2023-03-06,48224.4,73672.0,75366.0,73519.5,74848.0
2023-03-07,48224.4,73672.0,75366.0,73519.5,74848.0
2023-03-08,48224.4,74613.0,75200.0,74125.5,74910.0
2023-03-09,48224.4,74963.5,75405.0,73840.5,73982.0
2023-03-10,48224.4,73810.0,74456.5,73288.0,74196.5
2023-03-11,48224.4,73810.0,74456.5,73288.0,74196.5
2023-03-12,48224.4,73810.0,74456.5,73288.0,74196.5
2023-03-13,48224.4,73969.5,74376.5,71562.5,71986.5
2023-03-14,48224.4,72180.0,72513.5,70923.0,71496.5
2023-03-15,48224.4,72264.5,72631.0,70721.0,70903.5
2023-03-16,48224.4,71097.5,71851.5,69666.5,71401.5
2023-03-17,48224.4,71885.5,72616.5,71325.0,71989.0
2023-03-18,48224.4,71885.5,72616.5,71325.0,71989.0
2023-03-19,48224.4,71885.5,72616.5,71325.0,71989.0
2023-03-20,48224.4,71555.0,71697.5,69959.5,70792.5
2023-03-21,48224.4,71060.0,71252.5,70341.0,70926.5
2023-03-22,48224.4,71424.0,71730.5,70779.5,71080.0
2023-03-23,48224.4,70929.0,71900.5,70863.0,71257.0
2023-03-24,48224.4,71242.0,71565.5,69641.5,69906.5
2023-03-25,48224.4,71242.0,71565.5,69641.5,69906.5
2023-03-26,48224.4,71242.0,71565.5,69641.5,69906.5
2023-03-27,48224.4,69879.0,70290.0,68058.5,68563.0
2023-03-28,48224.4,68777.0,68930.5,66772.5,67123.5
2023-03-29,48224.4,67204.5,68572.5,67027.5,68108.0
2023-03-30,48224.4,67204.5,68572.5,67027.5,68108.0
2023-03-31,48224.4,68766.0,70259.0,68650.0,69964.5
2023-04-01,48224.4,68766.0,70259.0,68650.0,69964.5
2023-04-02,48224.4,68766.0,70259.0,68650.0,69964.5
2023-04-03,48224.4,70641.0,71235.5,70101.0,70853.5
2023-04-04,48224.4,70641.0,71235.5,70101.0,70853.5
2023-04-05,48224.4,70957.0,71449.0,70530.0,71180.0
2023-04-06,48224.4,71011.5,72654.0,70530.5,72379.0
2023-04-07,48224.4,71011.5,72654.0,70530.5,72379.0
2023-04-08,48224.4,71011.5,72654.0,70530.5,72379.0
2023-04-09,48224.4,71011.5,72654.0,70530.5,72379.0
2023-04-10,48224.4,73846.0,76291.0,73782.5,74795.0
2023-04-11,48224.4,75231.0,75364.5,74264.0,74810.0
2023-04-12,48224.4,74941.5,75950.0,74464.5,75420.0
2023-04-13,48224.4,75380.0,76081.0,74774.5,75698.5
2023-04-14,48224.4,75380.0,76081.0,74774.5,75698.5
2023-04-15,48224.4,75380.0,76081.0,74774.5,75698.5
2023-04-16,48224.4,75380.0,76081.0,74774.5,75698.5
2023-04-17,48224.4,75847.5,76238.5,75108.5,76057.5
2023-04-18,48224.4,76424.0,77357.5,75537.0,76187.5
2023-04-19,48224.4,76231.0,76509.0,75054.5,75267.0
2023-04-20,48224.4,75710.0,76787.5,75267.0,76439.5
2023-04-21,48224.4,76510.5,76510.5,75205.0,75779.0
2023-04-22,48224.4,76510.5,76510.5,75205.0,75779.0
2023-04-23,48224.4,76510.5,76510.5,75205.0,75779.0
2023-04-24,48224.4,75897.5,76404.5,75357.5,76199.5
2023-04-25,48224.4,76199.5,76755.0,75798.0,76301.0
2023-04-26,48224.4,76246.0,77085.5,75984.0,76845.5
2023-04-27,48224.4,76911.5,77480.5,76594.0,77227.0
2023-04-28,48224.4,77355.5,78314.5,76977.5,77945.5
2023-04-29,48224.4,77355.5,78314.5,76977.5,77945.5
2023-04-30,48224.4,77355.5,78314.5,76977.5,77945.5
2023-05-01,48224.4,77355.5,78314.5,76977.5,77945.5
2023-05-02,48224.4,77826.0,78123.5,76808.0,77573.5
2023-05-03,48224.4,77581.0,78425.5,77132.0,78219.5
2023-05-04,48224.4,78224.5,78599.5,77475.5,77939.0
2023-05-05,48224.4,78031.5,78585.0,76818.5,77023.5
2023-05-06,48224.4,78031.5,78585.0,76818.5,77023.5
2023-05-07,48224.4,78031.5,78585.0,76818.5,77023.5
2023-05-08,48224.4,77512.0,79980.0,77027.5,79726.0
2023-05-09,48224.4,80031.0,81303.5,79786.5,80129.0
2023-05-10,48224.4,80589.5,81217.5,80035.5,80834.5
2023-05-11,48224.4,81136.0,81749.0,80437.5,81361.5
2023-05-12,48224.4,81673.0,82468.5,81211.5,81904.5
2023-05-13,48224.4,81673.0,82468.5,81211.5,81904.5
2023-05-14,48224.4,81673.0,82468.5,81211.5,81904.5
2023-05-15,48224.4,82780.5,84359.5,82368.0,83549.0
2023-05-16,48224.4,83960.5,85068.5,82364.5,83057.5
2023-05-17,48224.4,83347.5,83492.5,81534.0,81964.0
2023-05-18,48224.4,82478.0,82789.5,80589.0,80798.0
2023-05-19,48224.4,81182.5,82862.5,80016.0,82622.5
2023-05-20,48224.4,81182.5,82862.5,80016.0,82622.5
2023-05-21,48224.4,81182.5,82862.5,80016.0,82622.5
2023-05-22,48224.4,82645.0,82982.5,81806.0,82431.0
2023-05-23,48224.4,82474.5,83460.5,82193.5,83131.5
2023-05-24,48224.4,82960.0,83407.5,82000.5,82342.5
2023-05-25,48224.4,82131.0,82723.5,81151.0,82350.5
2023-05-26,48224.4,82570.0,83281.5,82065.0,82915.5
2023-05-27,48224.4,82570.0,83281.5,82065.0,82915.5
2023-05-28,48224.4,82570.0,83281.5,82065.0,82915.5
2023-05-29,48224.4,83685.0,84391.0,82966.0,83924.5
2023-05-30,48224.4,84071.5,84343.0,83284.5,83646.5
2023-05-31,48224.4,83760.5,84821.0,82815.0,83895.0
2023-06-01,48224.4,84074.0,85395.5,83471.0,85039.5
2023-06-02,48224.4,85379.5,85877.5,84750.5,85161.0
2023-06-03,48224.4,85379.5,85877.5,84750.5,85161.0
2023-06-04,48224.4,85379.5,85877.5,84750.5,85161.0
2023-06-05,48224.4,85668.5,86996.5,85433.5,86692.5
2023-06-06,48224.4,87121.5,87871.5,86085.0,87296.0
2023-06-07,48224.4,87875.0,89941.0,86840.5,89060.0
2023-06-08,48224.4,89339.0,91073.0,87972.0,88568.5
2023-06-09,48224.4,89626.0,89829.0,88462.0,88910.0
2023-06-10,48224.4,89626.0,89829.0,88462.0,88910.0
2023-06-11,48224.4,89626.0,89829.0,88462.0,88910.0
2023-06-12,48224.4,89489.5,89917.0,88618.5,89056.5
2023-06-13,48224.4,89492.0,90017.5,88703.5,88990.0
2023-06-14,48224.4,89471.5,90398.5,89131.5,90146.0
2023-06-15,48224.4,90332.5,90686.5,89295.0,89431.0
2023-06-16,48224.4,89745.0,90267.5,89238.0,89812.5
2023-06-17,48224.4,89745.0,90267.5,89238.0,89812.5
2023-06-18,48224.4,89745.0,90267.5,89238.0,89812.5
2023-06-19,48224.4,90008.5,90434.0,89069.0,89574.0
2023-06-20,48224.4,89566.5,91830.5,89138.5,91551.5
2023-06-21,48224.4,91765.5,91972.0,90330.5,91271.5
2023-06-22,48224.4,91610.5,91725.5,89391.0,89595.0
2023-06-23,48224.4,89795.0,89924.0,87632.5,88212.5
2023-06-24,48224.4,89795.0,89924.0,87632.5,88212.5
2023-06-25,48224.4,89795.0,89924.0,87632.5,88212.5
2023-06-26,48224.4,88247.5,89300.0,87731.0,89072.5
2023-06-27,48224.4,89331.5,90256.0,89132.5,89692.0
2023-06-28,48224.4,90384.0,91625.5,89677.5,90859.0
2023-06-29,48224.4,90384.0,91625.5,89677.5,90859.0
2023-06-30,48224.4,91275.5,92750.5,91113.0,92311.5
2023-07-01,48224.4,91275.5,92750.5,91113.0,92311.5
2023-07-02,48224.4,91275.5,92750.5,91113.0,92311.5
2023-07-03,48224.4,92910.5,93333.5,91723.0,91847.0
2023-07-04,48224.4,92235.0,92612.5,91463.0,91724.5
2023-07-05,48224.4,91824.5,92342.0,91063.5,91564.0
2023-07-06,48224.4,92309.0,94508.0,91870.0,93990.0
2023-07-07,48224.4,93941.0,96786.0,92613.0,95480.5
2023-07-08,48224.4,93941.0,96786.0,92613.0,95480.5
2023-07-09,48224.4,93941.0,96786.0,92613.0,95480.5
2023-07-10,48224.4,96243.5,97316.5,94915.5,95077.0
2023-07-11,48224.4,95853.0,96526.0,95380.0,96131.0
2023-07-12,48224.4,96387.5,96621.0,95177.0,95550.0
2023-07-13,48224.4,96006.5,96185.5,94152.0,94806.5
2023-07-14,48224.4,95173.0,95472.0,94199.0,95108.5
2023-07-15,48224.4,95173.0,95472.0,94199.0,95108.5
2023-07-16,48224.4,95173.0,95472.0,94199.0,95108.5
2023-07-17,48224.4,95442.5,95862.0,94368.5,94838.5
2023-07-18,48224.4,95132.5,95192.5,93284.5,93904.0
2023-07-19,48224.4,94078.0,95201.0,93113.0,94450.5
2023-07-20,48224.4,94699.5,94919.5,93752.5,94352.0
2023-07-21,48224.4,94288.0,95438.5,93751.5,94649.0
2023-07-22,48224.4,94288.0,95438.5,93751.5,94649.0
2023-07-23,48224.4,94288.0,95438.5,93751.5,94649.0
2023-07-24,48224.4,94993.0,95714.0,94608.0,94989.5
2023-07-25,48224.4,95682.0,96775.0,95419.0,96316.0
2023-07-26,48224.4,96512.0,99334.5,96323.5,96786.0
2023-07-27,48224.4,97485.5,97673.0,96204.0,96955.0
2023-07-28,48224.4,97383.0,99817.5,95834.5,98370.5
2023-07-29,48224.4,97383.0,99817.5,95834.5,98370.5
2023-07-30,48224.4,97383.0,99817.5,95834.5,98370.5
2023-07-31,48224.4,99142.0,100026.0,98512.0,99573.5
2023-08-01,48224.4,99748.5,101729.5,99276.0,100657.5
2023-08-02,48224.4,100737.5,100767.5,96288.0,97272.0
2023-08-03,48224.4,97233.5,97927.0,95948.0,96859.0
2023-08-04,48224.4,97679.5,97747.0,96154.0,96495.0
2023-08-05,48224.4,97679.5,97747.0,96154.0,96495.0
2023-08-06,48224.4,97679.5,97747.0,96154.0,96495.0
2023-08-07,48224.4,97081.5,97096.5,95332.5,95521.5
2023-08-08,48224.4,96080.0,96620.0,94755.0,95466.0
2023-08-09,48224.4,96258.5,97594.5,94988.5,97136.0
2023-08-10,48224.4,97344.5,98725.5,94479.0,97044.0
2023-08-11,48224.4,97326.5,97870.5,95922.5,96258.5
2023-08-12,48224.4,97326.5,97870.5,95922.5,96258.5
2023-08-13,48224.4,97326.5,97870.5,95922.5,96258.5
2023-08-14,48224.4,96248.5,96271.0,93473.0,95060.0
2023-08-15,48224.4,96248.5,96271.0,93473.0,95060.0
2023-08-16,48224.4,94824.0,97105.5,93596.0,96765.5
2023-08-17,48224.4,96889.5,97223.0,95536.5,95900.5
2023-08-18,48224.4,95805.5,96682.0,95183.0,95747.0
2023-08-19,48224.4,95805.5,96682.0,95183.0,95747.0
2023-08-20,48224.4,95805.5,96682.0,95183.0,95747.0
2023-08-21,48224.4,95948.5,98031.5,95647.0,97596.5
2023-08-22,48224.4,98121.0,98902.5,97445.0,98186.0
2023-08-23,48224.4,98611.0,99185.5,97483.0,97871.5
2023-08-24,48224.4,98489.0,99454.5,97581.0,98197.0
2023-08-25,48224.4,98172.0,99061.0,95489.0,96994.5
2023-08-26,48224.4,98172.0,99061.0,95489.0,96994.5
2023-08-27,48224.4,98172.0,99061.0,95489.0,96994.5
2023-08-28,48224.4,97107.0,97527.0,96357.0,96628.0
2023-08-29,48224.4,96754.5,97964.5,96747.0,97392.0
2023-08-30,48224.4,97961.0,98503.5,97178.0,97300.5
2023-08-31,48224.4,97818.0,98067.0,96189.0,96510.5
2023-09-01,48224.4,97075.5,99516.5,96750.5,99057.5
2023-09-02,48224.4,97075.5,99516.5,96750.5,99057.5
2023-09-03,48224.4,97075.5,99516.5,96750.5,99057.5
2023-09-04,48224.4,99885.0,100534.5,98502.0,99407.0
2023-09-05,48224.4,99752.0,100893.5,98788.5,99516.0
2023-09-06,48224.4,99897.0,100155.5,98396.0,99283.5
2023-09-07,48224.4,99423.5,101228.0,98986.0,100673.0
2023-09-08,48224.4,101149.5,103981.5,100603.0,102673.5
2023-09-09,48224.4,101149.5,103981.5,100603.0,102673.5
2023-09-10,48224.4,101149.5,103981.5,100603.0,102673.5
2023-09-11,48224.4,104181.0,104256.0,103042.5,103887.5
2023-09-12,48224.4,104813.5,104912.5,100156.0,101112.5
2023-09-13,48224.4,101252.5,102612.5,100734.0,101964.0
2023-09-14,48224.4,102460.0,102900.0,101474.0,101850.0
2023-09-15,48224.4,102557.5,103460.5,101805.5,102639.5
2023-09-16,48224.4,102557.5,103460.5,101805.5,102639.5
2023-09-17,48224.4,102557.5,103460.5,101805.5,102639.5
2023-09-18,48224.4,103021.0,104050.0,102283.5,103517.5
2023-09-19,48224.4,103021.0,104050.0,102283.5,103517.5
2023-09-20,48224.4,103492.5,104366.5,102474.0,102772.5
2023-09-21,48224.4,102765.0,103091.5,100438.5,100832.5
2023-09-22,48224.4,101001.0,101557.5,99672.0,100240.5
2023-09-23,48224.4,101001.0,101557.5,99672.0,100240.5
2023-09-24,48224.4,101001.0,101557.5,99672.0,100240.5
2023-09-25,48224.4,100744.5,100894.5,99673.0,100038.0
2023-09-26,48224.4,100066.5,101757.5,99978.0,100586.5
2023-09-27,48224.4,100601.5,100909.0,99790.5,100606.5
2023-09-28,48224.4,101216.5,101642.5,99453.5,99750.0
2023-09-29,48224.4,100417.5,102634.5,100247.5,101989.5
2023-09-30,48224.4,100417.5,102634.5,100247.5,101989.5
2023-10-01,48224.4,100417.5,102634.5,100247.5,101989.5
2023-10-02,48224.4,100417.5,102634.5,100247.5,101989.5
2023-10-03,48224.4,102266.0,102860.5,100610.0,101263.5
2023-10-04,48224.4,101150.0,101150.0,98492.5,99491.5
2023-10-05,48224.4,100321.5,100794.0,99499.0,100260.5
2023-10-06,48224.4,101252.0,101354.5,100338.0,100688.0
2023-10-07,48224.4,101252.0,101354.5,100338.0,100688.0
2023-10-08,48224.4,101252.0,101354.5,100338.0,100688.0
2023-10-09,48224.4,99977.0,100224.5,98373.5,98872.5
2023-10-10,48224.4,99211.5,101128.0,98972.5,100770.5
2023-10-11,48224.4,101208.0,101867.0,100854.5,101122.0
2023-10-12,48224.4,101637.0,102254.5,101339.5,101594.5
2023-10-13,48224.4,101192.0,104902.0,100909.5,104444.5
2023-10-14,48224.4,101192.0,104902.0,100909.5,104444.5
2023-10-15,48224.4,101192.0,104902.0,100909.5,104444.5
2023-10-16,48224.4,104588.5,105921.5,103779.0,104459.5
2023-10-17,48224.4,105144.5,105599.0,103487.0,103726.0
2023-10-18,48224.4,104030.0,105494.5,102730.0,104426.0
2023-10-19,48224.4,103799.5,104782.5,102909.5,104300.0
2023-10-20,48224.4,104011.0,105118.0,102666.0,103055.0
2023-10-21,48224.4,104011.0,105118.0,102666.0,103055.0
2023-10-22,48224.4,104011.0,105118.0,102666.0,103055.0
2023-10-23,48224.4,103242.5,103660.0,99583.5,100108.5
2023-10-24,48224.4,103242.5,103660.0,99583.5,100108.5
2023-10-25,48224.4,100611.0,101070.0,98221.0,98930.5
2023-10-26,48224.4,98393.0,98509.5,96684.0,97460.0
2023-10-27,48224.4,98065.0,99882.0,97813.5,99465.5
2023-10-28,48224.4,98065.0,99882.0,97813.5,99465.5
2023-10-29,48224.4,98065.0,99882.0,97813.5,99465.5
2023-10-30,48224.4,99792.0,100000.5,97082.0,98357.0
2023-10-31,48224.4,99910.5,100113.0,98109.5,98409.5
2023-11-01,48224.4,98632.0,99056.0,97718.5,97948.5
2023-11-02,48224.4,98541.0,100212.0,98351.0,99999.5
2023-11-03,48224.4,102704.0,103148.0,100838.0,101071.5
2023-11-04,48224.4,102704.0,103148.0,100838.0,101071.5
2023-11-05,48224.4,102704.0,103148.0,100838.0,101071.5
2023-11-06,48224.4,101963.0,102590.0,100792.5,101666.0
2023-11-07,48224.4,101622.0,102416.0,101294.5,101599.5
2023-11-08,48224.4,102360.5,102980.5,101544.0,102122.5
2023-11-09,48224.4,102126.5,103088.5,100981.0,101764.0
2023-11-10,48224.4,101764.0,102697.5,101058.5,102441.0
2023-11-11,48224.4,101764.0,102697.5,101058.5,102441.0
2023-11-12,48224.4,101764.0,102697.5,101058.5,102441.0
2023-11-13,48224.4,102836.0,103795.5,102243.5,103504.5
2023-11-14,48224.4,102836.0,103795.5,102243.5,103504.5
2023-11-15,48224.4,104498.5,106299.0,103989.5,105649.5
2023-11-16,48224.4,105923.0,107981.0,105606.5,107017.0
2023-11-17,48224.4,107293.5,108112.5,106779.5,107161.0
2023-11-18,48224.4,107293.5,108112.5,106779.5,107161.0
2023-11-19,48224.4,107293.5,108112.5,106779.5,107161.0
2023-11-20,48224.4,107384.5,107941.0,105699.0,106170.5
2023-11-21,48224.4,106871.5,107747.0,106224.5,107176.0
2023-11-22,48224.4,107513.5,107881.0,106104.5,107043.5
2023-11-23,48224.4,107243.5,107758.5,106287.0,106718.5
2023-11-24,48224.4,106958.5,107088.5,105298.5,105707.0
2023-11-25,48224.4,106958.5,107088.5,105298.5,105707.0
2023-11-26,48224.4,106958.5,107088.5,105298.5,105707.0
2023-11-27,48224.4,106958.5,107088.5,105298.5,105707.0
2023-11-28,48224.4,106267.0,110252.5,105814.5,109967.5
2023-11-29,48224.4,111118.5,112384.5,109758.5,111837.0
2023-11-30,48224.4,112171.0,112265.0,109068.0,110423.5
2023-12-01,48224.4,110896.0,112464.0,110180.5,111537.5
2023-12-02,48224.4,110896.0,112464.0,110180.5,111537.5
2023-12-03,48224.4,110896.0,112464.0,110180.5,111537.5
2023-12-04,48224.4,113933.5,114181.0,111904.5,112380.5
2023-12-05,48224.4,112628.0,113553.5,111567.5,112707.0
2023-12-06,48224.4,112724.5,116840.0,112518.5,115941.5
2023-12-07,48224.4,116323.0,122119.0,115000.0,120618.0
2023-12-08,48224.4,121546.0,122696.0,118026.5,119544.0
2023-12-09,48224.4,121546.0,122696.0,118026.5,119544.0
2023-12-10,48224.4,121546.0,122696.0,118026.5,119544.0
2023-12-11,48224.4,120144.0,122488.5,119564.0,121674.5
2023-12-12,48224.4,122276.0,122276.0,119994.5,120712.0
2023-12-13,48224.4,120965.5,122762.5,120364.5,122296.5
2023-12-14,48224.4,123076.5,123295.0,121658.0,121831.5
2023-12-15,48224.4,122543.0,123715.0,121443.5,122764.0
2023-12-16,48224.4,122543.0,123715.0,121443.5,122764.0
2023-12-17,48224.4,122543.0,123715.0,121443.5,122764.0
2023-12-18,48224.4,123681.0,124058.5,122515.0,123180.0
2023-12-19,48224.4,123576.0,123576.0,121716.5,122823.5
2023-12-20,48224.4,123142.5,124869.0,117568.5,118108.5
2023-12-21,48224.4,117563.5,120348.0,116100.0,119723.0
2023-12-22,48224.4,120879.5,122445.5,119290.0,121018.0
2023-12-23,48224.4,120879.5,122445.5,119290.0,121018.0
2023-12-24,48224.4,120879.5,122445.5,119290.0,121018.0
2023-12-25,48224.4,120879.5,122445.5,119290.0,121018.0
2023-12-26,48224.4,121572.0,122006.5,119965.0,120319.0
2023-12-27,48224.4,121407.0,123214.0,120317.5,122364.5
2023-12-28,48224.4,122800.5,124982.5,122054.5,124400.0
2023-12-29,48224.4,124555.0,130210.5,123850.5,127348.0
2023-12-30,48224.4,124555.0,130210.5,123850.5,127348.0
2023-12-31,48224.4,124555.0,130210.5,123850.5,127348.0
2024-01-01,48224.4,128112.0,129769.0,126861.0,128134.0
2024-01-02,48224.4,129329.5,129828.5,125379.5,127448.5
2024-01-03,48224.4,127575.0,127969.0,125888.5,126683.5
2024-01-04,48224.4,128348.5,130817.5,127680.5,129773.5
2024-01-05,48224.4,130322.5,132555.5,128658.0,129729.0
2024-01-06,48224.4,130322.5,132555.5,128658.0,129729.0
2024-01-07,48224.4,130322.5,132555.5,128658.0,129729.0
2024-01-08,48224.4,130955.5,131150.5,128876.5,129275.5
2024-01-09,48224.4,130761.0,132160.0,129544.5,130528.5
2024-01-10,48224.4,130847.0,132922.0,129898.0,132323.5
2024-01-11,48224.4,133276.0,135250.0,132533.5,134661.5
2024-01-12,48224.4,135560.0,135630.0,133902.5,134809.0
2024-01-13,48224.4,135560.0,135630.0,133902.5,134809.0
2024-01-14,48224.4,135560.0,135630.0,133902.5,134809.0
2024-01-15,48224.4,135446.5,135569.0,133486.5,134582.5
2024-01-16,48224.4,134590.0,136302.0,133103.5,134406.0
2024-01-17,48224.4,133468.0,134176.5,131888.0,132385.5
2024-01-18,48224.4,132382.0,134300.5,129517.5,133247.0
2024-01-19,48224.4,134092.0,134798.0,133224.5,134158.0
2024-01-20,48224.4,134092.0,134798.0,133224.5,134158.0
2024-01-21,48224.4,134092.0,134798.0,133224.5,134158.0
2024-01-22,48224.4,134092.0,134798.0,133224.5,134158.0
2024-01-23,48224.4,136809.0,137114.0,130329.5,131489.0
2024-01-24,48224.4,132026.5,134387.5,129932.5,134136.0
2024-01-25,48224.4,134745.0,135916.5,133236.5,135448.0
2024-01-26,48224.4,134745.0,135916.5,133236.5,135448.0
2024-01-27,48224.4,134745.0,135916.5,133236.5,135448.0
2024-01-28,48224.4,134745.0,135916.5,133236.5,135448.0
2024-01-29,48224.4,136097.5,141939.0,135629.0,140862.0
2024-01-30,48224.4,141689.0,146970.5,141062.0,142843.0
2024-01-31,48224.4,143738.5,147784.0,143543.5,146340.5
2024-02-01,48224.4,148266.5,148968.5,144910.5,145639.0
2024-02-02,48224.4,146788.0,148246.0,145279.0,145805.0
2024-02-03,48224.4,146788.0,148246.0,145279.0,145805.0
2024-02-04,48224.4,146788.0,148246.0,145279.0,145805.0
2024-02-05,48224.4,152165.0,154804.0,149513.0,151222.0
2024-02-06,48224.4,152575.0,153063.0,150299.5,152337.0
2024-02-07,48224.4,153192.0,154095.0,151047.5,152092.5
2024-02-08,48224.4,152612.5,155032.5,150290.5,152974.0
